	Person	محمد(ضياء بن محمد الحاري الحوراني الشافعي الأعرجの父)	Muḥammad	TMP-P-001083	D03402のfather。汚染番号TMP-P-000529(汎用محمد、B59-63で14回別人流用)の誤用を解消のため新規発行。裸名で他に識別要素なし。	
	Person	الحاج علي التونسي	al-Ḥājj ʿAlī al-Tūnisī	TMP-P-001084	D03405のteacher(سمع من الحاج علي التونسي حكاية)。初版はdesc名を欠落(method=سمعのみ)、原文照合により補完。ID-Master・corpusに既存登録なし。	
	Person	جكم من عوض	Jakam min ʿAwaḍ	TMP-P-001085	D03433のpatron(سيده)。ティムール朝期のマムルーク反乱アミール(アレッポで一時自立)。同名主人としてD02155・D02356・D03258(いずれも別マムルーク項、本バッチ外)にも繰り返し出現する著名人物だが、ID-Master・corpusのいずれにも本人の独立ID登録なし。Waka側でWikidata照合を推奨。	
	Person	عبد الرحمن التبريزي	ʿAbd al-Raḥmān al-Tabrīzī	TMP-P-001086	D03403のfriend(ضياء بن عماد الدينの同僚الصاحب、イブン・ハジャルの情報源)。ニスバ「التبريزي」(既存TMP-N-00195)を持つ識別可能人物のため新規発行。corpus内に独立本伝なし。	
	Person	عبد اللطيف بن طه	ʿAbd al-Laṭīf b. Ṭāhā	TMP-P-001087	D03417の息子(طه بن خالد بن موسى الاطفيحي...の子、persName full中に「والد عبد اللطيف」と明記)。corpusに独立本伝未検出。	
	Person	السيد السمهودي	al-Sayyid al-Samhūdī	TMP-P-001088	D03437のrival(絨毯に文字を書くことの是非を巡り論争)。おそらく著名な歴史家ヌール・アッ＝ディーン・アリー・アッ＝サムフーディー(没911、『وفاء الوفا』著者)だが本コーパス内に確証できる独立本伝を発見できず。既存ニスバTMP-N-00320のみ登録。Waka側でWikidata照合を推奨(ISSUES参照)。	
	Person	أبو الفتح(بن أحمد بن عبد اللطيف بن زايد السنبسي المكي)	Abū al-Fatḥ	TMP-P-001089	D03483の兄弟(الآتي=後出予定だが本コーパス内で確証できる独立本伝を発見できず)。初版は文字化けで「أبو الف景」となっていたため原文「أبو الفتح」に修正した上で発行。	
	Person	السلموني		TMP-P-001090	D03592の同僚(شهادة=証言/公証業、カイロ)。原文「رفيق السلموني ونحوه في الشهادة」。precheckの指摘通りTMP-L-00030(Location登録)は人物には誤り(カテゴリ不一致)。ID-Master既存のTMP-N-01261(Nisbah السلموني)とは別に人物用の新規番号を発行。	
	Person	محمد بن حسن بن محمد بن قاسم بن علي اليمني المكي	Muḥammad b. Ḥasan b. Muḥammad b. Qāsim b. ʿAlī al-Yamanī al-Makkī	TMP-P-001091	D03621の兄弟(異母、父=AIND-D02635=حسن...المعروف بالطاهر)。原文「والآتي أخواه علي ومحمد」。家系内では「الجمال محمد」と呼ばれる(cf. AIND-D05121, AIND-D02635の記述)。汚染番号TMP-P-000529(登録=別人=إبراهيم بن عبد الله ابن جماعةの息子محمد)を差し替え。単独伝記本体はコーパス内で確認できず、索引的な合同項目AIND-D12476(「ابن الطاهر: الجمال محمد وعلي ابنا حسن بن محمد بن قاسم」)にのみ兄علي(=D05121)と並記されて出現。ISSUES §D-2参照。	
	Person	محمد بن سعد الحضرمي المدني	Muḥammad b. Saʿd al-Ḥaḍramī al-Madanī	TMP-P-001092	D03636の兄弟(父=سعد الحضرمي المدني)。原文「عبد الرحمن بن سعد الحضرمي المدني أخو محمد الآتي」。汚染番号TMP-P-000529(登録=別人=إبراهيم بن عبد الله ابن جماعةの息子محمد)を差し替え。単独立項はコーパス内で未検出。ISSUES §D-3参照。	
	Person	عمر بن عبد الباسط بن خليل الدمشقي القاهري	ʿUmar b. ʿAbd al-Bāsiṭ b. Khalīl al-Dimashqī al-Qāhirī	TMP-P-001093	D03642の兄弟(父=عبد الباسط بن خليل الدمشقي القاهري、著名な書記=ناظر الجيشのAIND-D03484と同一人物と推定)。原文「الماضي أبوه والآتي أخواه أبو بكر وعمر」。汚染番号TMP-P-000664(登録=別人=ティムールの子ウマル)を差し替え。兄アブー・バクル(=AIND-D10722、TMP-P-000064も同様に差し替え)の実子にも同名ウマルが存在する(AIND-D10722本文「ولداه محمد وعمر」)ため世代混同に要注意。単独立項はコーパス内で未検出。ISSUES §D-5参照。	
	Person	الشرف موسى الضرير	al-Sharaf Mūsā al-Ḍarīr	TMP-P-001094	出現: D05249。師(أخذ عنه القراءات)。ラカブ+固有名+識別的渾名「الضرير」で識別可能、独立立項未検出。	
	Person	شمس الدين محمد (بن علي بن علي بن سليمان الفخري)	Shams al-Dīn Muḥammad	TMP-P-001095	出現: D05289(息子、الديمي門下)。既存TMP-P-000520は#AIND-D00427の息子(別系統・没825H)へ流用済みの汚染番号と判明したため新規発行(独立検証パスで発見)。	
	Person	أبو الحسن علي (بن سعد بن علي بن يوسف بن نصر)	Abū al-Ḥasan ʿAlī	TMP-P-001096	出現: D03087(سعد بن علي بن يوسف...صاحب غرناطةの息子)。ナスル朝グラナダ君主家。クンヤのみ・corpus独立立項未検出	
	Person	أبو عبد الله محمد (بن سعد بن علي بن يوسف بن نصر)	Abū ʿAbd Allāh Muḥammad	TMP-P-001097	出現: D03087(同上、弟)。ナスル朝グラナダ君主家。クンヤのみ・corpus独立立項未検出	
	Person	البرهان الأنصاري الخليلي (بن قبقب)	al-Burhān al-Anṣārī al-Khalīlī	TMP-P-001098	出現: D04415(قرأ عليه في التنبيه)。corpus複数箇所(L8685/11915/45695/51300/97928/119954/123157)に頻出するハリール(ヘブロン)の師。ラカブ+ニスバ2件+人名(ابن قبقب/قيقب)で識別可も独立立項未検出	
	Person	أحمد الجمال بن الشهاب القسطلاني	Aḥmad al-Jamāl b. al-Shihāb al-Qasṭallānī	TMP-P-001099	出現: D04417(父。جامع عمرو الخطيبを本項主と約50年共有)。ラカブ「الجمال」で識別可も独立立項未検出	
	Text	جزء أبي الجهم	Juzʾ Abī al-Jahm	TMP-T-00174	出現: D05282(師TMP-P-000275=الحجارよりأحضر)。ハディース集(ジュズウ)。既存canonical登録なし。	
