熊倉	Person	أحمد بن غنائم البعلي المدني	Aḥmad b. Ghanāʾim al-Baʿlī	TMP-P-000976	出現: D00442(祖父)、D00421/D00499/D00507/D11015(祖父・曾祖父)。本伝なし	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	محمد بن عبد الله بن عرب اليماني الرومي	Muḥammad b. ʿAbd Allāh b. ʿArab	TMP-P-000977	出現: D00458(祖父、REF項)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	إبراهيم بن الجيعان (جد أحمد بن إبراهيم بن مخاطة لأمه)	Ibrāhīm b. al-Jīʿān	TMP-P-000978	出現: D00459(母方祖父「سبط」)。بنو الجيعان 一族、本伝未特定	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	كمال الدين محمد بن أحمد بن إبراهيم بن مخاطة	Kamāl al-Dīn Muḥammad b. Aḥmad b. Mukhāṭa	TMP-P-000979	出現: D00459(息子、幼児)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	معتوق الكردي (الجد الأعلى لأحمد بن إبراهيم بن معتوق)	Maʿtūq al-Kurdī	TMP-P-000980	出現: D00460(祖先「جده الأعلى」)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	أم أحمد بن أحمد الأذرعي (تركية، فتاة أبيه)	Umm Aḥmad al-Adhraʿī (Turkiyya)	TMP-P-000981	出現: D00488(母、父の女奴隷)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	علبك البعلي المدني (جد أحمد بن أحمد بن غنائم)	ʿAlbak al-Baʿlī	TMP-P-000982	出現: D00507(祖父、REF項)、D00442(父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	أبو بكر بن طباجوا البعلي العطار	Abū Bakr b. Ṭabājuwā al-Baʿlī	TMP-P-000983	出現: D00592(父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	ابنة الخطيب علي بن عبد الحق (زوجة أحمد بن حسن الطلخاوي)	bint al-Khaṭīb ʿAlī b. ʿAbd al-Ḥaqq	TMP-P-000984	出現: D00666(妻)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	الخطيب علي بن عبد الحق	al-Khaṭīb ʿAlī b. ʿAbd al-Ḥaqq	TMP-P-000985	出現: D00666(岳父)。候補 AIND-D05194(علي بن عبد الحق البلقسي)は خطيب の記載なく未確定	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	ابنة الشمس محمد الكيلاني (زوجة أحمد بن حسين الفتحي)	bint al-Shams Muḥammad al-Kīlānī	TMP-P-000986	出現: D00687(妻)。父=نائب الإمام بمقام الحنبلي	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	برهان الدين (صهر أحمد بن سفري)	Burhān al-Dīn	TMP-P-000987	出現: D00750(義兄弟、共に المتباينات を聴聞)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	عزيرة (أم أحمد بن سليمان الديروطي)	ʿUzayra	TMP-P-000988	出現: D00762(母、「ابن عزيرة」の由来)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	عباد (وقيل أرسلان) السفطي	ʿAbbād (or Arslān) al-Safṭī	TMP-P-000989	出現: D00796(父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	ابنة أبي البقاء بن الضياء (زوجة أحمد بن عبد الرحمن ابن قيم الجوزية)	bint Abī al-Baqāʾ b. al-Ḍiyāʾ	TMP-P-000990	出現: D00813(妻)。父=AIND-D08853	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	أحمد بن إسماعيل (جد أحمد بن عبد الرحمن بن الناظر الحنبلي)	Aḥmad b. Ismāʿīl	TMP-P-000991	出現: D00840(祖父、REF項)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	عبد السلام الشريف التونسي (والد أحمد الحكيم)	ʿAbd al-Salām al-Sharīf al-Tūnisī	TMP-P-000992	出現: D00851(父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	الجمال عبد الله بن أبي بكر بن عبد الله النابلسي القاهري التاجر (اللفاف)	al-Jamāl ʿAbd Allāh b. Abī Bakr al-Nābulusī al-Laffāf	TMP-P-000993	出現: D00890(父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	المؤرخ ناصر الدين محمد بن عبد الرحيم بن الفرات	Nāṣir al-Dīn Ibn al-Furāt (al-muʾarrikh)	TMP-P-000994	出現: D00895(師「سمع على المؤرخ ناصر الدين بن الفرات」)。没807、corpus に本伝未検出	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	المجد إمام الصرغتمشية	al-Majd Imām al-Ṣarghitmishiyya	TMP-P-000995	出現: D00896(弟子、794年聴聞)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	علي بن أبي بكر بن شداد الزبيدي	ʿAlī b. Abī Bakr b. Shaddād al-Zabīdī	TMP-P-000996	出現: D01004(父・師「سمع من والده」)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	محمد بن علي المصري الضرير (ابن أبي الرداد)	Muḥammad b. ʿAlī al-Miṣrī al-Ḍarīr	TMP-P-000997	出現: D01095(兄「الآتي」だが本伝未検出)。أمناء النيل 一族(D12340)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	علي المصري (ابن أبي الرداد، والد أحمد ومحمد الضرير)	ʿAlī al-Miṣrī Ibn Abī al-Raddād	TMP-P-000998	出現: D01095(父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	ابنة أحمد بن علي الزفوري (زوجة أبي الفوز بن زين الدين)	bint Aḥmad b. ʿAlī al-Zafūrī	TMP-P-000999	出現: D01098(娘)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	علي الحبيشي النجار (والد أحمد الشهاب الحبيشي)	ʿAlī al-Ḥubayshī al-Najjār	TMP-P-001000	出現: D01099(父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	أحمد (جد أحمد بن علي الشهاب السكندري المالكي)	Aḥmad	TMP-P-001001	出現: D01101(祖父、REF項)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	محمد بن علي السكندري المدني (أخو أحمد)	Muḥammad b. ʿAlī al-Iskandarī al-Madanī	TMP-P-001002	出現: D01102(弟「الآتي」だが本伝未検出)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	الشيخ علي بن محمد (والد أحمد أحد قراء الجوق)	al-Shaykh ʿAlī b. Muḥammad	TMP-P-001003	出現: D01106(父、REF項)、D12449	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	علي بن محمد (جد أحمد بن الشيخ علي أحد قراء الجوق)	ʿAlī b. Muḥammad	TMP-P-001004	出現: D01106(祖父、REF項「فيمن جده علي بن محمد」)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	الشمس محمد بن عمر بن أحمد الواسطي الغمري المحلي	al-Shams Muḥammad b. ʿUmar al-Ghamrī al-Maḥallī	TMP-P-001005	出現: D01113(弟「الآتي」、本伝未検出)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	عمر بن أصلم (والد أحمد ويحيى)	ʿUmar b. Aṣlam	TMP-P-001006	出現: D01116/D10282(父「الآتي/الماضي أبوه」だが本伝未検出)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	الجمال الطاهر بن أحمد بن عمر بن جعمان	al-Jamāl al-Ṭāhir b. Aḥmad b. Jaʿmān	TMP-P-001007	出現: D01118(息子「الآتي في المحمدين」、本伝未検出)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	محمد بن عمر بن محمد بن أبي بكر المرشدي المكي	Muḥammad b. ʿUmar al-Murshidī al-Makkī	TMP-P-001008	出現: D01130(弟「الآتي」、本伝未検出)、D10928	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	عبد الصمد الهرساني	ʿAbd al-Ṣamad al-Harsānī	TMP-P-001009	出現: D01134(師)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	أبو القسم القسنطيني (والد أحمد)	Abū al-Qāsim al-Qusanṭīnī	TMP-P-001010	出現: D01169(父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	أخو أحمد بن محمد بن حسب الله القرشي المكي (ابن الزعيم)	brother of Ibn al-Zaʿīm	TMP-P-001011	出現: D01311(兄、財産を奪った)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	محمد بن حسن بن علي بن عبد الرحيم اللقاني القاهري المالكي	Muḥammad b. Ḥasan al-Laqānī	TMP-P-001012	出現: D01313(父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	الشمس محمد بن حسين الأوتاري المقدسي	al-Shams Muḥammad b. Ḥusayn al-Awtārī	TMP-P-001013	出現: D01317(父「الآتي أبوه」、本伝未検出)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	الدبال محمد بن محمد بن أبي العباس الحفصي صاحب بجاية	al-Dabbāl Muḥammad al-Ḥafṣī	TMP-P-001014	出現: D01338(弟、ビジャーヤ領主後継)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	محمد بن عبد الرحمن بن عبد المحمود السهروردي البغدادي	Muḥammad b. ʿAbd al-Raḥmān al-Suhrawardī al-Baghdādī	TMP-P-001015	出現: D01344(父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	محمد بن عبد الله بن محمد العمري المصري المكي	Muḥammad b. ʿAbd Allāh al-ʿUmarī al-Makkī	TMP-P-001016	出現: D01378(父「الآتي أبوه」、本伝未検出)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	عثمان البربهاري المكي الدهان	ʿUthmān al-Barbahārī	TMP-P-001017	出現: D01399(祖父「يعرف بجده」)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	ناصر الدين محمد الجمالي (ابن أخت الجمال الأستادار)	Nāṣir al-Dīn Muḥammad al-Jamālī	TMP-P-001018	出現: D01597(父)。desc の「محمد شهاب الدين」は本人のラカブ混入で誤り→ناصر الدين محمد	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	أخت الجمال الأستادار (جدة أحمد بن ناصر الدين الجمالي)	sister of al-Jamāl al-Ustādār	TMP-P-001019	出現: D01597(祖母)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	عبد الله بن محمد القلشاني (جد أحمد بن محمد)	ʿAbd Allāh b. Muḥammad al-Qalshānī	TMP-P-001020	出現: D01630(祖父、REF項)。父=AIND-D07812	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	محمد الكبيسي (والد أحمد)	Muḥammad al-Kubaysī	TMP-P-001021	出現: D01631(父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	أبو عبد الله محمد بن أحمد الشريف التلمساني شارح الجمل للخونجي	Muḥammad b. Aḥmad al-Sharīf al-Tilimsānī	TMP-P-001022	出現: D01692(祖父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	خطيب قرية حجيرا (والد أحمد الشهاب الحجيراني)	Khaṭīb Ḥujayrā	TMP-P-001023	出現: D01748(父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	ابنة أخي فتح الدين المؤذن بجامع صلم (زوجة أحمد الشهاب السنهوري)	bint akhī Fatḥ al-Dīn al-muʾadhdhin	TMP-P-001024	出現: D01756(妻)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	طلماس دلال العقارات	Ṭulmās	TMP-P-001025	出現: D01910(後任「خلفه طلماس」)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	زايد (والد إسماعيل، من عربان البحيرة)	Zāyid	TMP-P-001026	出現: D01948(父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	شبابة (والد إسماعيل، من جبال نابلس)	Shabāba	TMP-P-001027	出現: D01949(父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	عبد الرحمن بن التاجر شيخ سفط أبي تراب	ʿAbd al-Raḥmān b. al-Tājir shaykh Safṭ Abī Turāb	TMP-P-001028	出現: D01952(父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	أسن (جد اينال باي بن قجماس)	Asan	TMP-P-001029	出現: D02095(祖父)	監査20260907 第2ラウンド 新規発行（空relation解消）
熊倉	Person	أم الحسن بن أحمد الأذرعي (جركسية، فتاة لأبيه)	Umm al-Ḥasan al-Adhraʿī (Jarkasiyya)	TMP-P-001030	出現: D02515(母)	監査20260907 第2ラウンド 新規発行（空relation解消）
