	Person	أحمد بن محمد بن عمر بن محمد بن عمر بن محمد بن أبي طالب جلال الدين أبو الفتوح الكازروني البلياني الشيرازي	Aḥmad b. Muḥammad b. ʿUmar b. Muḥammad b. ʿUmar b. Muḥammad b. Abī Ṭālib Jalāl al-Dīn Abū al-Futūḥ al-Kāzarūnī al-Balyānī al-Shīrāzī	TMP-P-001123	出現: D07318（祖父「والمذكور جده في الثامنة」）。父 الجنيد=#AIND-D02448 の本伝「الجنيد بن أحمد بن محمد بن عمر … بن جلال الدين أبي الفتوح الكازروني … المذكور أبوه في المائة قبلها」からナサブ・ラカブ・クンヤを復元。8世紀の人物（『الدرر الكامنة』所載）で al-Ḍawʾ に本伝なし。ID-Master 未登録（الكازروني 系の既登録 TMP-P-000141/000438/000439/000697/000861/000873 はいずれも別人）。初版 #NEEDID を解消。	
	Person	حسن بن إلياس الرومي	Ḥasan b. Ilyās al-Rūmī	TMP-P-001124	出現: D07337（父）。見出しナサブ「محمد بن حسن بن إلياس الجمال الرومي الحنفي」から1段ずらして復元（統一規則3）。corpus に本伝なし・ID-Master 未登録。初版は父 relation なし。	
	Person	حسن بن أبي بكر بن محمد العامري الحرضي اليماني	Ḥasan b. Abī Bakr b. Muḥammad al-ʿĀmirī al-Ḥaraḍī al-Yamānī	TMP-P-001125	出現: D07338（父）。見出しナサブ「محمد بن حسن بن أبي بكر بن محمد جمال الدين العامري اليماني الحرضي الشافعي」から1段ずらして復元（統一規則3）。corpus に本伝なし・ID-Master 未登録。初版は父 relation なし。	
	Person	الشمس السمرقندي العطار (زوج أم محمد بن حسن الفارقي السلاوي)	al-Shams al-Samarqandī al-ʿAṭṭār	TMP-P-001126	出現: D07339（継父「ربيب الشمس السمرقندي العطار ولوجاهته عند تمر」）。ダマスクスの薬種商、803年のティムール占領下で有力。corpus に本伝なし（السمرقندي の既存立項 D00970/D01996/D02605/D02674/D04823/D06417/D06422/D06438/D07052/D09499 はいずれも別人）・ID-Master 未登録。初版は #NEEDID、かつ「العطار」を本項主の職 state（TMP-O-00012）に流用していた誤りを是正。	
	Person	حسن بن أبي بكر بن منصور الفارقي	Ḥasan b. Abī Bakr b. Manṣūr al-Fāriqī	TMP-P-001127	出現: D07339（父）。見出しナサブ「محمد بن حسن بن أبي بكر بن منصور الشمس الفارقي السلاوي」から1段ずらして復元（統一規則3）。corpus に本伝なし・ID-Master 未登録。初版は父 relation なし。	
	Person	حسن بن حاتم النشيلي	Ḥasan b. Ḥātim al-Nashīlī	TMP-P-001128	出現: D07340（父）。見出しナサブ「محمد بن حسن بن حاتم الشمس النشيلي ثم القاهري الشافعي」から1段ずらして復元（統一規則3）。corpus に本伝なし・ID-Master 未登録。初版は父 relation なし。	
	Person	حسن بن حسن بن حسين بن عقبة المدني	Ḥasan b. Ḥasan b. Ḥusayn b. ʿUqba al-Madanī	TMP-P-001129	出現: D07341（父）。見出しナサブ「محمد بن حسن بن حسن بن حسين بن عقبة المدني المالكي」から1段ずらして復元（統一規則3）。異伝「محمد بن حسن بن حسين بن علي بن عقبة」（同項末尾）では父は حسن بن حسين بن علي となる。corpus に本伝なし・ID-Master 未登録。初版は父 relation なし。	
	Person	أحمد بن إبراهيم العسيلي	Aḥmad b. Ibrāhīm al-ʿUsaylī	TMP-P-001130	出現: D07347（母方の叔父かつ師「روى عن خاله المحدث أحمد بن إبراهيم العسيلي عن العفيف اليافعي إجازة」）。8世紀のイエメンのハディース学者。corpus に本伝なし。ニスバ العسيلي(TMP-N-01715)は別。原文末尾「ويحرر ... نسبة شيخه」によりニスバ表記は要校訂	
	Person	الشهاب أحمد بن الحبال (الطرابلسي)	al-Shihāb Aḥmad b. al-Ḥabbāl	TMP-P-001131	出現: D07353（師「سمع بطرابلس على الشهاب أحمد بن الحبال」、cert medium＝自称）。8世紀後半のトリポリのハディース伝承者。既登録 يوسف بن الحبال(TMP-P-000675)・#AIND-D01482(الشهاب أحمد ... ابن الحبال الحلبي الأصل الصالحي السكندري、没825)とは別人と判断	
	Person	الجمال الأمشاطي (تلميذ العز بن جماعة)	al-Jamāl al-Amshāṭī	TMP-P-001132	出現: D07353（師「لازم بعده تلميذه الجمال الأمشاطي」＝العز بن جماعة の弟子）。corpus 各所（L3500・L11880・L46058 等）で القاياتي・الونائي らと並ぶ9世紀前半のカイロの教師。corpus の الأمشاطي 立項（D11441: الشمس محمد／المظفر محمود ابنا أحمد）とはラカブが合わないため別実体として発行。要同定（ISSUES §Dc-4）	
	Person	حسن بن علي بن عبد الرحمن (أستادار قرقماس الشعباني)	Ḥasan b. ʿAlī b. ʿAbd al-Raḥmān	TMP-P-001133	出現: D07359（父「ويعرف بابن الأستاذ لكون أبيه كان أستادار قرقماس الشعباني」）。قرقماس الشعباني=#AIND-D06340 の家政長官。corpus の حسن 部に本伝なし。⚠初版は TMP-P-000204(D0106の息子 حسن)を流用	
	Person	أبو الخير بن محمد بن عمر الدمنهوري الأصل المكي	Abū al-Khayr b. Muḥammad b. ʿUmar al-Damanhūrī	TMP-P-001134	出現: D07371（父「الآتي أبوه」）。corpus の الكنى(أبو الخير)部に本伝が見当たらず、ニスバ索引 #AIND-D11651「الدمنهوري ... وأبو الخير بن محمد بن عمر وابنه」に名が挙がるのみ＝欠番WL	
	Person	عبد الله بن داود بن عثمان بن علي القرشي الهاشمي	ʿAbd Allāh b. Dāwūd b. ʿUthmān al-Hāshimī	TMP-P-001135	出現: D07374（兄弟「كان له أخ اسمه عبد الله سمع في سنة أربع عشرة على الزين المراغي」）。父=#AIND-D02949(داود بن عثمان النظام الهاشمي العدني)。corpus の عبد الله 部に本伝なし。⚠初版は TMP-P-000490(al-Zuhrīの祖父)を流用	
	Person	أبو العباس المقدسي (تلميذ الشمس محمد بن داود المكيسي)	Abū al-ʿAbbās al-Maqdisī	TMP-P-001136	出現: D07377（弟子「أخذ عنه غير واحد منهم أبو العباس المقدسي」）。9世紀前半ダマスクス周辺。corpus 候補 #AIND-D01568(أحمد بن محمد بن موسى بن فياض الشهاب أبو العباس المقدسي الأصل الحلبي الحنبلي القاضي)は未確定（ISSUES §Dc-6）	
	Person	أحمد بن محمد بن داود البدراني (ابن داود)	Aḥmad b. Muḥammad b. Dāwūd al-Badrānī	TMP-P-001137	出現: D07381（子「والد أحمد وعلي ... وقرأ علي أكبرهما وأجزت لهما ويعرف كل منهم بابن داود」）。898年巡礼期にサハーウィーからイジャーザ。corpus に本伝なし	
	Person	علي بن محمد بن داود البدراني (ابن داود)	ʿAlī b. Muḥammad b. Dāwūd al-Badrānī	TMP-P-001138	出現: D07381（子）。898年巡礼期にサハーウィーからイジャーザ。corpus に本伝なし。⚠初版は TMP-P-000530(D04287の兄弟 علي)を流用	
	Person	قمرا الهندية	Qamrā al-Hindiyya	TMP-P-001139	出現: D07677（母、「وأمه قمرا الهندية فتاة أبيه」）。#AIND-D03979（عبد العزيز بن علي النويري）の女奴隷で本項主の母。固有名＋ニスバで描写されるため統一規則12により発行（先例 TMP-P-000988 عزيرة／TMP-P-001030）。ID-Master 未登録。	
	Person	عبد العزيز بن أحمد المدني	ʿAbd al-ʿAzīz b. Aḥmad al-Madanī	TMP-P-001140	出現: D07671（父）。見出しナサブ「محمد بن عبد العزيز بن أحمد ناصر الدين المدني الحنفي الخواص」から1段ずらして復元（統一規則3）。corpus に本伝なし。初版は TMP-P-000813（عبد العزيز بن سالم الكازروني＝D03056 の息子）を流用しており別人＝破棄。	
	Person	عبد العزيز بن إسماعيل الغزي الحنبلي	ʿAbd al-ʿAzīz b. Ismāʿīl al-Ghazzī al-Ḥanbalī	TMP-P-001141	出現: D07673（父）。見出しナサブ「محمد بن عبد العزيز بن إسمعيل الغزي الحنبلي」から1段ずらして復元（統一規則3）。corpus に本伝なし・ID-Master 未登録。初版 #NEEDID を解消。	
	Person	العماد عبد العزيز الأبهري (بن سيف الدين)	al-ʿImād ʿAbd al-ʿAzīz al-Abharī	TMP-P-001142	出現: D07685（父、「الشمس بن العماد الأبهري」）。ラカブ＋ニスバで識別可（統一規則12）。#AIND-D04017 本文「مولانا زاده محمد بن عبد العزيز بن سيف الدين الأبهري الأصل الهروي الشافعي … ممن أخذ عن شيخنا」が本項主を指すとみられ、それによれば祖父名は سيف الدين（ISSUES §Dd-6）。corpus に本伝なし。	
	Person	مجد الدين عبد القادر (أو إسماعيل) بن إبراهيم المكراني	Majd al-Dīn ʿAbd al-Qādir (or Ismāʿīl) b. Ibrāhīm al-Makrānī	TMP-P-001143	出現: D07696（父、「محمد بن عبد القادر أو اسمعيل والأول أشبه بن ابراهيم محي الدين بن مجد الدين المكراني」）。同一人物は #AIND-D00544a（أحمد بن إسماعيل بن إبراهيم … بن المجد المكراني。「اضطرب في اسم أبيه فقال مرة هكذا ومرة عبد القادر لكونه لا يعرفه إلا بلقبه」）・#AIND-D07099（「هو وأخوه وأبوهما يقرئ ولدا لصاحبها」＝كنباية）でも父として言及。独立立項なし・ID-Master 未登録。初版は #AIND-D04089（عبد القادر المناوي ابن عليبة）を流用＝別人。	
	Person	أمير حاج القارئ بالنعمان (بن محمد بن عبد الغني ابن أخي شفتر)	Amīr Ḥājj al-Qāriʾ bi-l-Nuʿmān	TMP-P-001144	出現: D07694（息子、「ووالد وفا وأمير حاج قاري النعماني ويوسف」）。初版は「أمير حاج」「قاري النعماني」の二人に分割していたが一人。#AIND-D08841「محمد بن محمد بن عبد الغني بن نقيب القصر المعروف بابن شفتر ووالد أمير حاج القارئ بالنعمان」では D07694 の子 محمد の息子（孫）とされ親子関係に食い違い（ISSUES §Dd-7）。独立立項なし・ID-Master 未登録。	
	Text	مجالس المخلدي الثلاثة	Majālis al-Mukhalladī al-Thalātha	TMP-T-00178	出現: D04507（師から聴聞・Ibn Ḥajar が本項主から第1巻を読む）。أبو محمد الحسن بن أحمد المخلدي النيسابوري（389H没）の三つの伝承集会録（ダマスクスのハンバリー派で الشهاب المرداوي を経て伝承）。corpus では D01482／L54145／L100805 にも出現。ID-Master 未登録（Nisbah المخلدي=TMP-N-01660 のみ）。初版 #NEEDID ×2 を解消。	
	Text	جزء في الأذكار (لمحمد بن الجنيد الكازروني)	Juzʾ fī al-adhkār (li-Muḥammad b. al-Junayd al-Kāzarūnī)	TMP-T-00179	出現: D07318（「وصنف لأجله جزءا في الأذكار」＝イブン・ハジャルのために著した一部）。著者は文脈上本項主（ISSUES §Db-3 参照）。既登録 كتاب الأذكار（TMP-T-00002＝ナワウィー）とは別書。初版 bibl ref=#NEEDID を解消。	
	Text	إصلاح مشيخة الجنيد الكازروني لابن الجزري	Iṣlāḥ mashyakhat al-Junayd al-Kāzarūnī li-Ibn al-Jazarī	TMP-T-00180	出現: D07318（「وآخر في إصلاح مشيخة أبيه لابن الجزري」）。イブン・アル＝ジャザリー（wd:Q4120093）が編んだ الجنيد الكازروني（#AIND-D02448「خرج لهم عنهم الشمس الجزري مشيخة」）のマシュヤハに対する訂正の書。著者は文脈上本項主（ISSUES §Db-3）。ID-Master 未登録。	
	Text	المصابيح | مصابيح السنة	al-Maṣābīḥ | Maṣābīḥ al-Sunna	TMP-T-00181	出現: D07321（「سمع مني … كثيرا من المصابيح」）。البغوي の『مصابيح السنة』。ID-Master 未登録（既登録 المشكاة=TMP-T-00119 はその増補『مشكاة المصابيح』で別書）。⚠ repo の既存1ファイルで「المصابيح」に TMP-T-00081（=المنهاج الفرعي لشعبان الآثاري）が流用されている（ISSUES §Db-11）。初版 bibl ref=#NEEDID を解消。	
	Text	أخبار إبراهيم بن أدهم	Akhbār Ibrāhīm b. Adham	TMP-T-00182	出現: D07350（イブン・ハジャルが本項主に読んだ書「فقرأت عليه أخبار إبراهيم بن أدهم」、本項主は幼時に الحجار から聴講）。ハディース小冊子（جزء）。ID-Master 未登録	
