	Person	المعلى (كاتب مجالس السماع في أمالي الولي العراقي)	al-Muʿallā	TMP-P-NEW88b-11	出現: D07473（「كما رأيته مثبتا بخط المعلى في مجالس」＝الولي العراقي（#AIND-D00844）の口述会の聴聞記録の筆記者）。初版はニスバ番号 TMP-N-00808「المعلي」を person 位置に流用。corpus に他出なし・ID-Master 未登録。読み（المعلَّى／المعلِّي）は要確認。ISSUES §Db-9	
	Institution	جامع صفوان (الإسكندرية)	Jāmiʿ Ṣafwān	TMP-I-NEW88b-01	出現: D07448（「باشر في جامع صفوان بل يقرأ فيه البخاري」）。アレクサンドリアのモスク。D03317（شعبان بن جنيبات）「دفن بتربته المنفذة لجامع صفوان」にも出現。初版はプレースホルダ #TMP-I-00000。ID-Master 未登録	
	Institution	الزمامية | المدرسة الزمامية | الخانقاه الزمامية (مكة)	al-Zamāmiyya	TMP-I-NEW88b-02	出現: D07459（「بواب الزمامية بمكة」）。マッカの学院／ハーンカー（D02583「الخانقاه الزمامية بمكة」・D00548「المدرسة الزمامية」・D00486「مشيخة الزمامية」）。既存の Office زمام(O-00074)/زمام دار(O-00075)・Institution وقف الزمام(I-00062)・Person فيروز الزمام(P-000554) とは別実体。ID-Master 未登録	
	Institution	تربة الصوفية الصغرى (القاهرة)	Turbat al-Ṣūfiyya al-Ṣughrā	TMP-I-NEW88b-03	出現: D07463（埋葬地「دفن خلف تربة الصوفية الصغرى」）。カイロの廟。既存 تربة سعيد السعداء(I-00037) と同型で Institution 登録。ID-Master 未登録。初版は #NEEDID	
	Office	مقطع | أحد المقطعين	muqṭaʿ	TMP-O-NEW88b-01	出現: D07465（「أحد المقطعين」）。イクター保有者の身分（state type=status で使用）。D13333 にも「المقطعين」。ID-Master 未登録（ニスバ مقطعي N-02676 のみ）。初版は #NEEDID	
	Office	مباشر في جهات الجوالي | مباشرة الجوالي	mubāshir fī jihāt al-jawālī	TMP-O-NEW88b-02	出現: D07473（「باشر في بعض جهات الجوالي」）。ジャワーリー（人頭税）関連部署の実務官。既存 نظر الجوالي(O-00086、監督職) とは別。ID-Master 未登録。初版は #NEEDID	
	Subject	بحث | المباحثة	baḥatha | al-mubāḥatha	TMP-S-NEW88b-01	出現: D07445（「وبحث على قاضي بلده التاج عتيق」）。伝授方法：討究（バハス）。ID-Master の Subject 一覧に該当なし。corpus で「بحث على」は頻出（D07204「بحث مواضع متفرقة منه على」等）	
	Subject	الشروط	al-Shurūṭ	TMP-S-NEW88b-02	出現: D07448（分野「وكذا في الشروط أخذهما عن شعبان」）。公証文書学（シュルート）。ID-Master 未登録（ニスバ الشروطي N-02609 のみ）	
	Text	حديث زهير العشاري	Ḥadīth Zuhayr al-ʿUshārī	TMP-T-NEW88b-01	出現: D07461（サハーウィーからの聴聞対象「سمع مني هو وأبوه المسلسل وحديث زهير العشاري」）。corpus で D01230・D02564・D03192・D04038・D04405 にも同名で出現（いずれもサハーウィーの伝授書目）。既存 المائة العشاريات(T-00103) とは別。ID-Master 未登録。初版は #NEEDID	
	Text	أمالي الولي العراقي	Amālī al-Walī al-ʿIrāqī	TMP-T-NEW88b-02	出現: D07473（「سمع في أماليه」）。الولي أبو زرعة العراقي（#AIND-D00844）の口述録。既存 أمالي البلقيني(T-00008)・الأمالي(T-00030＝サハーウィー自身) とは別。ID-Master 未登録。初版は #NEEDID	
