熊倉	Office	شيخ الناحية (المنزلة ومنية بدران)	shaykh al-nāḥiya	TMP-O-00273	出現: D07381（「شيخ تلك الناحية المنزلة ومنية بدران وما يجاورهما」）。エジプト・ダカフリーヤ方面の在地長。既存 شيخ نابلس(O-00139)・شيخ بلقس(O-00257) と同型	
熊倉	Office	القيام بالزاوية | شيخ زاوية داود الحكمي (بسعد)	al-qiyām bi-l-zāwiya	TMP-O-00274	出現: D07378（「خلفه في القيام بزاويته」＝父 #AIND-D02958 داود الحكمي の قرية سعد のザーウィヤ運営を継承）。既存 شيخ زاوية عمر(O-00265) と同型	
熊倉	Office	نقيب السقاة	naqīb al-suqāt	TMP-O-00275	出現: D07694（「نقيب السقاة … استقر نقيب السقاة عقب عمه」）。カイロの水運び人（سقاة）組合の頭。corpus では D06489（شفتر）・D10192（وفا）も同職。汎用 نقيب=TMP-O-00067 とは別。既存 رأس نوبة السقاة=TMP-O-00123 はマムルーク宮廷の酌人隊長で別職。	
熊倉	Office	الخواص	al-khawwāṣ	TMP-O-00276	出現: D07671（見出し末尾「المدني الحنفي الخواص」）。ナツメヤシ葉（خوص）細工職人。ニスバ الخواصي=TMP-N-02940 とは別（職業名）。repo の الخياط（wd:Q242468、state type='office'）と同型処理。	
熊倉	Office	زعيم تونس	zaʿīm Tūnis	TMP-O-00277	出現: D07686（見出し「محمد بن عبد العزيز زعيم تونس」）。チュニスの首長・領袖。صاحب فاس=TMP-O-00151 等の地域限定君主号と同型（職officeか称号titleかは Waka 判断要）。	
熊倉	Person	الشهاب أبو العباس أحمد بن عبد الرحمن المرداوي	al-Shihāb Abū al-ʿAbbās Aḥmad b. ʿAbd al-Raḥmān al-Mardāwī	TMP-P-001146	出現: D04507（師「سمع من أبي العباس المرداوي مجالس المخلدي الثلاثة」）。8世紀ダマスクス（サーリヒーヤ）のハンバリー派伝承者。corpus では D01482「سمع من الشهاب أحمد بن عبد الرحمن المرداوي مجالس المخلدي الثلاثة」のほか L40296／L40908／L55724／L69820／L100804／L136170 に師として頻出、L54145「المرداوي خاتمة أصحاب عمر الكرماني … مجالس المخلدي」。al-Ḍawʾ 立項なし（801H以前没）・ID-Master 未登録（Nisbah المرداوي=TMP-N-00220 のみ）。初版 #NEEDID を解消。【2026-09-21 付け替え: 当初 TMP-P-001115 を充てたが、B87 採番後に篠田氏が同番号を ناصر الدين بن البارزي に使用（シート行7682）していたため 001146 へ移した。】	
熊倉	Person	النور أبو الحسن علي بن أحمد بن عبد العزيز العقيلي النويري المكي	al-Nūr Abū al-Ḥasan ʿAlī b. Aḥmad b. ʿAbd al-ʿAzīz al-ʿUqaylī al-Nuwayrī al-Makkī	TMP-P-001116	出現: D04500（父）。マッカのマーリク派マカーム・イマーム（8世紀）。corpus L84842「إمام المالكية النور أبو الحسن علي بن أحمد بن عبد العزيز العقيلي النويري」で実体特定。子＝#AIND-D00984（أحمد、780生）・#AIND-D03684（عبد الرحمن、773生「ولي امامة مقام المالكية بعد أبيه」）・TMP-P-000943（الولوي محمد）・本項 D04500（عبد الله）。corpus 本伝なし・ID-Master 未登録。初版は father relation 無し。	
熊倉	Person	محمد بن عبد الرحمن بن عبد الرحيم بن محمد بن عبد الله بن بكتمر (ابن الحاجب)	Muḥammad b. ʿAbd al-Raḥmān b. ʿAbd al-Raḥīm (Ibn al-Ḥājib)	TMP-P-001117	出現: D04471（甥「مات معه في يومه ابن أخيه محمد بن عبد الرحمن بن عبد الرحيم」、853年ペストで本項主と同日没）。父＝#AIND-D03644（عبد الرحمن）、祖父＝#AIND-D03881（عبد الرحيم）。ابن الحاجب 家（バーブ・アン＝ナスルのマドラサ創建者 بكتمر الحاجب の子孫）。corpus 本伝なし・ID-Master 未登録。初版 #NEEDID を解消。	
熊倉	Person	عبد القادر بن عبد القادر الطرابلسي	ʿAbd al-Qādir b. ʿAbd al-Qādir al-Ṭarābulusī	TMP-P-001118	出現: D04475（父）。見出しナサブ「عبد الله بن عبد القادر بن عبد القادر الطرابلسي ويعرف بابن الحبال」から1段ずらして復元（統一規則3）。corpus 本伝なし・ID-Master 未登録。初版 relation 無し。⚠汎用名（名＋父名のみで識別要素がニスバのみ）。同名別人への流用禁止。	
熊倉	Person	عبد الملك بن إبراهيم الدميري	ʿAbd al-Malik b. Ibrāhīm al-Damīrī	TMP-P-001119	出現: D04490（父）。見出しナサブ「عبد الله بن عبد الملك بن إبراهيم الجمال الدميري ثم القاهري المالكي الشروطي」から1段ずらして復元（統一規則3）。corpus 本伝なし・ID-Master 未登録。⚠汎用名（名＋父名のみで識別要素がニスバのみ）。同名別人への流用禁止。	
熊倉	Person	عثمان بن علي الأبشاقي	ʿUthmān b. ʿAlī al-Abshāqī	TMP-P-001120	出現: D04496（父）。見出しナサブ「عبد الله بن عثمان بن علي الأبشاقي … ويعرف بالصعيدي」から1段ずらして復元（統一規則3）。corpus 本伝なし・ID-Master 未登録。⚠汎用名（名＋父名のみで識別要素がニスバのみ）。同名別人への流用禁止。	
熊倉	Person	علي بن أحمد المنوفي	ʿAlī b. Aḥmad al-Munūfī	TMP-P-001121	出現: D04502（父）。見出しナサブ「عبد الله بن علي بن أحمد الجمال المنوفي الخطيب」から1段ずらして復元（統一規則3）。corpus 本伝なし・ID-Master 未登録。⚠汎用名（名＋父名のみで識別要素がニスバのみ）。同名別人への流用禁止。	
熊倉	Person	علي بن محمد بن عبد الحميد الفندقي	ʿAlī b. Muḥammad b. ʿAbd al-Ḥamīd al-Funduqī	TMP-P-001122	出現: D04507（父）。見出しナサブ「عبد الله بن علي بن محمد بن عبد الحميد الفندقي القباقبي الصالحي」から1段ずらして復元（統一規則3）。corpus 本伝なし・ID-Master 未登録。⚠汎用名（名＋父名のみで識別要素がニスバのみ）。同名別人への流用禁止。	
熊倉	Person	أحمد بن محمد بن عمر بن محمد بن عمر بن محمد بن أبي طالب جلال الدين أبو الفتوح الكازروني البلياني الشيرازي	Aḥmad b. Muḥammad b. ʿUmar b. Muḥammad b. ʿUmar b. Muḥammad b. Abī Ṭālib Jalāl al-Dīn Abū al-Futūḥ al-Kāzarūnī al-Balyānī al-Shīrāzī	TMP-P-001123	出現: D07318（祖父「والمذكور جده في الثامنة」）。父 الجنيد=#AIND-D02448 の本伝「الجنيد بن أحمد بن محمد بن عمر … بن جلال الدين أبي الفتوح الكازروني … المذكور أبوه في المائة قبلها」からナサブ・ラカブ・クンヤを復元。8世紀の人物（『الدرر الكامنة』所載）で al-Ḍawʾ に本伝なし。ID-Master 未登録（الكازروني 系の既登録 TMP-P-000141/000438/000439/000697/000861/000873 はいずれも別人）。初版 #NEEDID を解消。	
熊倉	Person	حسن بن إلياس الرومي	Ḥasan b. Ilyās al-Rūmī	TMP-P-001124	出現: D07337（父）。見出しナサブ「محمد بن حسن بن إلياس الجمال الرومي الحنفي」から1段ずらして復元（統一規則3）。corpus に本伝なし・ID-Master 未登録。初版は父 relation なし。	
熊倉	Person	حسن بن أبي بكر بن محمد العامري الحرضي اليماني	Ḥasan b. Abī Bakr b. Muḥammad al-ʿĀmirī al-Ḥaraḍī al-Yamānī	TMP-P-001125	出現: D07338（父）。見出しナサブ「محمد بن حسن بن أبي بكر بن محمد جمال الدين العامري اليماني الحرضي الشافعي」から1段ずらして復元（統一規則3）。corpus に本伝なし・ID-Master 未登録。初版は父 relation なし。	
熊倉	Person	الشمس السمرقندي العطار (زوج أم محمد بن حسن الفارقي السلاوي)	al-Shams al-Samarqandī al-ʿAṭṭār	TMP-P-001126	出現: D07339（継父「ربيب الشمس السمرقندي العطار ولوجاهته عند تمر」）。ダマスクスの薬種商、803年のティムール占領下で有力。corpus に本伝なし（السمرقندي の既存立項 D00970/D01996/D02605/D02674/D04823/D06417/D06422/D06438/D07052/D09499 はいずれも別人）・ID-Master 未登録。初版は #NEEDID、かつ「العطار」を本項主の職 state（TMP-O-00012）に流用していた誤りを是正。	
熊倉	Person	حسن بن أبي بكر بن منصور الفارقي	Ḥasan b. Abī Bakr b. Manṣūr al-Fāriqī	TMP-P-001127	出現: D07339（父）。見出しナサブ「محمد بن حسن بن أبي بكر بن منصور الشمس الفارقي السلاوي」から1段ずらして復元（統一規則3）。corpus に本伝なし・ID-Master 未登録。初版は父 relation なし。	
熊倉	Person	حسن بن حاتم النشيلي	Ḥasan b. Ḥātim al-Nashīlī	TMP-P-001128	出現: D07340（父）。見出しナサブ「محمد بن حسن بن حاتم الشمس النشيلي ثم القاهري الشافعي」から1段ずらして復元（統一規則3）。corpus に本伝なし・ID-Master 未登録。初版は父 relation なし。	
熊倉	Person	حسن بن حسن بن حسين بن عقبة المدني	Ḥasan b. Ḥasan b. Ḥusayn b. ʿUqba al-Madanī	TMP-P-001129	出現: D07341（父）。見出しナサブ「محمد بن حسن بن حسن بن حسين بن عقبة المدني المالكي」から1段ずらして復元（統一規則3）。異伝「محمد بن حسن بن حسين بن علي بن عقبة」（同項末尾）では父は حسن بن حسين بن علي となる。corpus に本伝なし・ID-Master 未登録。初版は父 relation なし。	
熊倉	Person	أحمد بن إبراهيم العسيلي	Aḥmad b. Ibrāhīm al-ʿUsaylī	TMP-P-001130	出現: D07347（母方の叔父かつ師「روى عن خاله المحدث أحمد بن إبراهيم العسيلي عن العفيف اليافعي إجازة」）。8世紀のイエメンのハディース学者。corpus に本伝なし。ニスバ العسيلي(TMP-N-01715)は別。原文末尾「ويحرر ... نسبة شيخه」によりニスバ表記は要校訂	
熊倉	Person	الشهاب أحمد بن الحبال (الطرابلسي)	al-Shihāb Aḥmad b. al-Ḥabbāl	TMP-P-001131	出現: D07353（師「سمع بطرابلس على الشهاب أحمد بن الحبال」、cert medium＝自称）。8世紀後半のトリポリのハディース伝承者。既登録 يوسف بن الحبال(TMP-P-000675)・#AIND-D01482(الشهاب أحمد ... ابن الحبال الحلبي الأصل الصالحي السكندري、没825)とは別人と判断	
熊倉	Person	حسن بن علي بن عبد الرحمن (أستادار قرقماس الشعباني)	Ḥasan b. ʿAlī b. ʿAbd al-Raḥmān	TMP-P-001133	出現: D07359（父「ويعرف بابن الأستاذ لكون أبيه كان أستادار قرقماس الشعباني」）。قرقماس الشعباني=#AIND-D06340 の家政長官。corpus の حسن 部に本伝なし。⚠初版は TMP-P-000204(D0106の息子 حسن)を流用	
熊倉	Person	أبو الخير بن محمد بن عمر الدمنهوري الأصل المكي	Abū al-Khayr b. Muḥammad b. ʿUmar al-Damanhūrī	TMP-P-001134	出現: D07371（父「الآتي أبوه」）。corpus の الكنى(أبو الخير)部に本伝が見当たらず、ニスバ索引 #AIND-D11651「الدمنهوري ... وأبو الخير بن محمد بن عمر وابنه」に名が挙がるのみ＝欠番WL	
熊倉	Person	عبد الله بن داود بن عثمان بن علي القرشي الهاشمي	ʿAbd Allāh b. Dāwūd b. ʿUthmān al-Hāshimī	TMP-P-001135	出現: D07374（兄弟「كان له أخ اسمه عبد الله سمع في سنة أربع عشرة على الزين المراغي」）。父=#AIND-D02949(داود بن عثمان النظام الهاشمي العدني)。corpus の عبد الله 部に本伝なし。⚠初版は TMP-P-000490(al-Zuhrīの祖父)を流用	
熊倉	Person	أبو العباس المقدسي (تلميذ الشمس محمد بن داود المكيسي)	Abū al-ʿAbbās al-Maqdisī	TMP-P-001136	出現: D07377（弟子「أخذ عنه غير واحد منهم أبو العباس المقدسي」）。9世紀前半ダマスクス周辺。corpus 候補 #AIND-D01568(أحمد بن محمد بن موسى بن فياض الشهاب أبو العباس المقدسي الأصل الحلبي الحنبلي القاضي)は未確定（ISSUES §Dc-6）	
熊倉	Person	أحمد بن محمد بن داود البدراني (ابن داود)	Aḥmad b. Muḥammad b. Dāwūd al-Badrānī	TMP-P-001137	出現: D07381（子「والد أحمد وعلي ... وقرأ علي أكبرهما وأجزت لهما ويعرف كل منهم بابن داود」）。898年巡礼期にサハーウィーからイジャーザ。corpus に本伝なし	
熊倉	Person	علي بن محمد بن داود البدراني (ابن داود)	ʿAlī b. Muḥammad b. Dāwūd al-Badrānī	TMP-P-001138	出現: D07381（子）。898年巡礼期にサハーウィーからイジャーザ。corpus に本伝なし。⚠初版は TMP-P-000530(D04287の兄弟 علي)を流用	
熊倉	Person	قمرا الهندية	Qamrā al-Hindiyya	TMP-P-001139	出現: D07677（母、「وأمه قمرا الهندية فتاة أبيه」）。#AIND-D03979（عبد العزيز بن علي النويري）の女奴隷で本項主の母。固有名＋ニスバで描写されるため統一規則12により発行（先例 TMP-P-000988 عزيرة／TMP-P-001030）。ID-Master 未登録。	
熊倉	Person	عبد العزيز بن أحمد المدني	ʿAbd al-ʿAzīz b. Aḥmad al-Madanī	TMP-P-001140	出現: D07671（父）。見出しナサブ「محمد بن عبد العزيز بن أحمد ناصر الدين المدني الحنفي الخواص」から1段ずらして復元（統一規則3）。corpus に本伝なし。初版は TMP-P-000813（عبد العزيز بن سالم الكازروني＝D03056 の息子）を流用しており別人＝破棄。⚠汎用名（名＋父名のみで識別要素がニスバのみ）。同名別人への流用禁止。	
熊倉	Person	عبد العزيز بن إسماعيل الغزي الحنبلي	ʿAbd al-ʿAzīz b. Ismāʿīl al-Ghazzī al-Ḥanbalī	TMP-P-001141	出現: D07673（父）。見出しナサブ「محمد بن عبد العزيز بن إسمعيل الغزي الحنبلي」から1段ずらして復元（統一規則3）。corpus に本伝なし・ID-Master 未登録。初版 #NEEDID を解消。⚠汎用名（名＋父名のみで識別要素がニスバのみ）。同名別人への流用禁止。	
熊倉	Person	العماد عبد العزيز الأبهري (بن سيف الدين)	al-ʿImād ʿAbd al-ʿAzīz al-Abharī	TMP-P-001142	出現: D07685（父、「الشمس بن العماد الأبهري」）。ラカブ＋ニスバで識別可（統一規則12）。#AIND-D04017 本文「مولانا زاده محمد بن عبد العزيز بن سيف الدين الأبهري الأصل الهروي الشافعي … ممن أخذ عن شيخنا」が本項主を指すとみられ、それによれば祖父名は سيف الدين（ISSUES §Dd-6）。corpus に本伝なし。	
熊倉	Person	مجد الدين عبد القادر (أو إسماعيل) بن إبراهيم المكراني	Majd al-Dīn ʿAbd al-Qādir (or Ismāʿīl) b. Ibrāhīm al-Makrānī	TMP-P-001143	出現: D07696（父、「محمد بن عبد القادر أو اسمعيل والأول أشبه بن ابراهيم محي الدين بن مجد الدين المكراني」）。同一人物は #AIND-D00544a（أحمد بن إسماعيل بن إبراهيم … بن المجد المكراني。「اضطرب في اسم أبيه فقال مرة هكذا ومرة عبد القادر لكونه لا يعرفه إلا بلقبه」）・#AIND-D07099（「هو وأخوه وأبوهما يقرئ ولدا لصاحبها」＝كنباية）でも父として言及。独立立項なし・ID-Master 未登録。初版は #AIND-D04089（عبد القادر المناوي ابن عليبة）を流用＝別人。	
熊倉	Person	أمير حاج القارئ بالنعمان (بن محمد بن عبد الغني ابن أخي شفتر)	Amīr Ḥājj al-Qāriʾ bi-l-Nuʿmān	TMP-P-001144	出現: D07694（息子、「ووالد وفا وأمير حاج قاري النعماني ويوسف」）。初版は「أمير حاج」「قاري النعماني」の二人に分割していたが一人。#AIND-D08841「محمد بن محمد بن عبد الغني بن نقيب القصر المعروف بابن شفتر ووالد أمير حاج القارئ بالنعمان」では D07694 の子 محمد の息子（孫）とされ親子関係に食い違い（ISSUES §Dd-7）。独立立項なし・ID-Master 未登録。	
熊倉	Person	عبد العزيز بن محمد بن إبراهيم بن سعد الله بن جماعة العز	al-ʿIzz ʿAbd al-ʿAzīz b. Muḥammad b. Ibrāhīm b. Jamāʿa	TMP-P-001145	没767・マッカ。『المنسك الكبير』『التساعيات الأربعون』の著者。#AIND-D07198 の祖父。⚠ 孫の العز（=D07198）と混同しやすい。マッカ・754年以前の聴聞・مناسك／تساعيات 関連は本番号、カイロ・معقولات・810年代は D07198。登録名（Arabic）は corpus に本伝がないため #AIND-D07198 のナサブ「محمد بن أبي بكر بن عبد العزيز بن محمد بن إبراهيم بن سعد الله بن جماعة بن حازم بن صخر بن عبد الله العز」から復元した形であり、原文にこの綴りの一続きの語句が存在するわけではない（復元形）。発行根拠: 統一規則12（識別要素十分・corpus 本伝なし＝801H 以前没のため『الضوء اللامع』対象外）。ID-Master の TMP-P-000010（登録名「العز بن جماعة」）は祖父と孫を混ぜた汚染番号であり、祖父分を本番号に分離した（裁定 §C-2 是正）。ID-Master 未登録。	
熊倉	Text	مجالس المخلدي الثلاثة	Majālis al-Mukhalladī al-Thalātha	TMP-T-00178	出現: D04507（師から聴聞・Ibn Ḥajar が本項主から第1巻を読む）。أبو محمد الحسن بن أحمد المخلدي النيسابوري（389H没）の三つの伝承集会録（ダマスクスのハンバリー派で الشهاب المرداوي を経て伝承）。corpus では D01482／L54145／L100805 にも出現。ID-Master 未登録（Nisbah المخلدي=TMP-N-01660 のみ）。初版 #NEEDID ×2 を解消。	
熊倉	Text	جزء في الأذكار (لمحمد بن الجنيد الكازروني)	Juzʾ fī al-adhkār (li-Muḥammad b. al-Junayd al-Kāzarūnī)	TMP-T-00179	出現: D07318（「وصنف لأجله جزءا في الأذكار」＝イブン・ハジャルのために著した一部）。著者は本項主（محمد بن الجنيد الكازروني＝#AIND-D07318）。2026-09-21 Waka 裁定 §D-8 により確定（イブン・ハジャル説は不採用）。既登録 كتاب الأذكار（TMP-T-00002＝ナワウィー）とは別書。初版 bibl ref=#NEEDID を解消。	
熊倉	Text	إصلاح مشيخة الجنيد الكازروني لابن الجزري	Iṣlāḥ mashyakhat al-Junayd al-Kāzarūnī li-Ibn al-Jazarī	TMP-T-00180	出現: D07318（「وآخر في إصلاح مشيخة أبيه لابن الجزري」）。イブン・アル＝ジャザリー（wd:Q4120093）が編んだ الجنيد الكازروني（#AIND-D02448「خرج لهم عنهم الشمس الجزري مشيخة」）のマシュヤハに対する訂正の書。著者は本項主（محمد بن الجنيد الكازروني＝#AIND-D07318）。2026-09-21 Waka 裁定 §D-8 により確定（イブン・ハジャル説は不採用）。ID-Master 未登録。	
熊倉	Text	المصابيح | مصابيح السنة	al-Maṣābīḥ | Maṣābīḥ al-Sunna	TMP-T-00181	出現: D07321（「سمع مني … كثيرا من المصابيح」）。البغوي の『مصابيح السنة』。ID-Master 未登録（既登録 المشكاة=TMP-T-00119 はその増補『مشكاة المصابيح』で別書）。⚠ repo の既存1ファイルで「المصابيح」に TMP-T-00081（=المنهاج الفرعي لشعبان الآثاري）が流用されている（ISSUES §Db-11）。初版 bibl ref=#NEEDID を解消。	
熊倉	Text	أخبار إبراهيم بن أدهم	Akhbār Ibrāhīm b. Adham	TMP-T-00182	出現: D07350（イブン・ハジャルが本項主に読んだ書「فقرأت عليه أخبار إبراهيم بن أدهم」、本項主は幼時に الحجار から聴講）。ハディース小冊子（جزء）。ID-Master 未登録	
熊倉	Text	ثلاثيات البخاري	Thulāthiyyāt al-Bukhārī	TMP-T-00183	出現: D07321（「قرأ علي ثلاثيات البخاري وغيرها」）。『サヒーフ・ブハーリー』の三伝承者ハディース集（thulāthiyyāt）。汎称 الثلاثيات(TMP-T-00018) とは分離。ثلاثيات الدارمي(TMP-T-00124) と同方式。裁定 §D-12 により新規発行し D07321 の bibl/@ref を TMP-T-00018 から差し替え。ID-Master 未登録。	
熊倉	Institution	جامع صفوان (الإسكندرية)	Jāmiʿ Ṣafwān	TMP-I-00166	出現: D07448（「باشر في جامع صفوان بل يقرأ فيه البخاري」）。アレクサンドリアのモスク。D03317（شعبان بن جنيبات）「دفن بتربته المنفذة لجامع صفوان」にも出現。初版はプレースホルダ #TMP-I-00000。ID-Master 未登録	
熊倉	Institution	الزمامية | المدرسة الزمامية | الخانقاه الزمامية (مكة)	al-Zamāmiyya	TMP-I-00167	出現: D07459（「بواب الزمامية بمكة」）。マッカの学院／ハーンカー（D02583「الخانقاه الزمامية بمكة」・D00548「المدرسة الزمامية」・D00486「مشيخة الزمامية」）。既存の Office زمام(O-00074)/زمام دار(O-00075)・Institution وقف الزمام(I-00062)・Person فيروز الزمام(P-000554) とは別実体。ID-Master 未登録	
熊倉	Institution	تربة الصوفية الصغرى (القاهرة)	Turbat al-Ṣūfiyya al-Ṣughrā	TMP-I-00168	出現: D07463（埋葬地「دفن خلف تربة الصوفية الصغرى」）。カイロの廟。既存 تربة سعيد السعداء(I-00037) と同型で Institution 登録。ID-Master 未登録。初版は #NEEDID	
熊倉	Institution	مدرسة ابن شعبة بفارسكور	Madrasat Ibn Shuʿba bi-Fāraskūr	TMP-I-00169	出現: D07477（「ابتنى فيها مدرسة بقرب بيته وقرر الشهاب البيجوري مدرسها」）。البدر محمد بن شعبة الفارسكوري（#AIND-D07477）がファーラスクール（TMP-L-00243）の自宅近くに建てたマドラサ。corpus D01178「يتردد أياما من الأسبوع لفارسكور للتدريس بمدرسة ابتناها البدر بن شعبة」にも出現。ID-Master 未登録。	
熊倉	Institution	ديوان السبع (بدمشق)	Dīwān al-Sabʿ	TMP-I-00170	出現: D07530（「باشر نظر ديوان السبع ثم تركه」、イブン・ハジャル『إنباء الغمر』からの引用）。ダマスカスのウマイヤ・モスクのクルアーン七分誦ワクフ「السبع الكبير」の管財局とみられるが原文に所在の明記なし。cf. TMP-O-00256（شيخ السبع）。ID-Master 未登録。	
熊倉	Institution	جامع البدري | الجامع البدري	Jāmiʿ al-Badrī	TMP-I-00171	出現: D07564（「وخطب بجامع البدري بدمياط」）。ドゥムヤート（ダミエッタ、gn:358048）のモスク。corpus では D03817「لمداومة قراءته له بالجامع البدري」・D10071「ويؤم بالجامع البدري」（いずれもドゥムヤート）にも出現。ID-Master 未登録（Nisbah البدري=TMP-N-00174・Person البدري=AIND-D10718 とは別）。初版 #NEEDID を解消。	
熊倉	Institution	تربة الأمشاطي (بالقرب من الروضة خارج باب النصر)	Turbat al-Amshāṭī	TMP-I-00172	出現: D07623（埋葬地「دفن بتربتهم بالقرب من الروضة خارج باب النصر」＝アムシャーティー家の墓所）。corpus D05762「ودفن بتربة الأمشاطي」に同じ。カイロ北部墓地（باب النصر 外）。⚠既登録 حوش الظاهر ظاهر باب النصر(TMP-L-00149)・مصلى باب النصر(TMP-L-00163) とは別実体。ID-Master 未登録。	
熊倉	Institution	مقام الشافعي	Maqām al-Shāfiʿī	TMP-I-00173	出現: D07642（埋葬地「دفن بالقرب من مقام الشافعي」）。カイロ・カラーファ(wd:Q2066414)のイマーム・シャーフィイー廟。既登録 職 إمام مقام الشافعي(TMP-O-00164、D02792) の対象施設。ID-Master 未登録。	
熊倉	Institution	ديوان المماليك	Dīwān al-Mamālīk	TMP-I-00175	出現: D07647（「وباسمه مباشرة في ديوان المماليك」）。マムルーク登録庁。既登録 職 كاتب المماليك(TMP-O-00028) の所属機関。D04264「ممن باشر في ديوان المماليك」にも出現。ID-Master 未登録。	
熊倉	Institution	مقام الحنفية (بالمسجد الحرام)	Maqām al-Ḥanafiyya	TMP-I-00176	出現: D07657（「نائب إمام مقام الحنفية بها」＝مكة）。マッカ聖モスク(wd:Q428858)内のハナフィー派マカーム。corpus では D00743「نائب مقام الحنفية」・「نصف تكبير مقام الحنفية」等にも出現。ID-Master 未登録。	
熊倉	Institution	المدرسة الصلاحية (بيت المقدس)	al-Madrasa al-Ṣalāḥiyya (Bayt al-Maqdis)	TMP-I-00177	出現: D00438（「استقر في ربع الخطابة بالأقصى ونصف مشيخة التصوف بالصلاحية … وهو ممن سمع معنا هناك」）。所在地: بيت المقدس（エルサレム、gn:281184）。المسجد الأقصى と並んで挙がるエルサレムのサラーフッディーン系の施設。repo では wd:Q7404512（＝カイロの المدرسة الصالحية、サーリフ・ナジュムッディーン建立）が誤って充てられていたため、2026-09-24 Waka 裁定（★6-2）により別実体として新規発行。「مشيخة التصوف」はエルサレムの الخانقاه الصلاحية を指す可能性も残る（要確認）。⚠wd:Q7404512（الصالحية、カイロ）・TMP-I-00018（سعيد السعداء＝カイロの「الصلاحية سعيد السعداء」）・repo D03008 の الخانقاه الصلاحية（wd:Q91487263）とは別実体。同じく Q7404512 を「الصلاحية」に充てている D01334・D00008（いずれもカイロ）は本番号を使わず保留（docs/records_B88/Waka裁定反映_20260924.md）。ID-Master 未登録。	
