熊倉	Office	بزاز	bazzāz	TMP-O-00206	出現: D03997(بزازا بدار الامارة)。布商。⚠TMP-N-05493 البزاز はニスバ。	B64-67新規発行
熊倉	Office	نائب الحسبة	nāʾib al-ḥisba	TMP-O-00207	出現: D04025。D10314「العز الأنبابي نائب الحسبة」も同一人物。市場監督官代理。	B64-67新規発行
熊倉	Office	نظر ديوان المفرد | ناظر الديوان المفرد | نظر المفرد	naẓar dīwān al-mufrad	TMP-O-00208	出現: D04032。スルターン私領庁の監督官。D00150/D00369/D02901/D03630/D03895/D04265/D10263 に頻出。	B64-67新規発行
熊倉	Office	مدولب	mudawlib	TMP-O-00209	出現: D04034(الأقباط المتمولين من الدواليب)・D13002「المدولب」。工房(دواليب)経営者。D01556/D12322 にも。	B64-67新規発行
熊倉	Office	نقيب الفقهاء بالقلعة	naqīb al-fuqahāʾ bi-l-Qalʿa	TMP-O-00210	出現: D04039。カイロ城塞(TMP-L-00006)の法学者団ナキーブ。	B64-67新規発行
熊倉	Office	أمين الحكم | أمانة الحكم	amīn al-ḥukm	TMP-O-00211	出現: D04040(للأسيوطي ثم لزكريا)。裁判所財産管理官。D00185「أمانة الحكم」にも。	B64-67新規発行
熊倉	Office	نقيب المقام الإبراهيمي	naqīb al-Maqām al-Ibrāhīmī	TMP-O-00212	出現: D04047。TMP-I-00125 のナキーブ。	B64-67新規発行
熊倉	Text	تحقيق النصرة بتلخيص معالم دار الهجرة	Taḥqīq al-nuṣra bi-talkhīṣ maʿālim dār al-hijra	TMP-T-00146	出現: D03932(書写)。著者=الزين أبو بكر المراغي(#AIND-D10690、本伝「عمل للمدينة تاريخا حسنا سماه…」)。マディーナ史。	B64-67新規発行
熊倉	Text	جزء الجمعة | جزء الجمعة للنسائي	Juzʾ al-jumuʿa (li-l-Nasāʾī)	TMP-T-00147	出現: D04030(سمع على شيخنا)。D02697/D02879/D03354/D04379 にも。	B64-67新規発行
熊倉	Text	إحياء علوم الدين | الإحياء | الأحياء للغزالي	Iḥyāʾ ʿulūm al-dīn	TMP-T-00148	出現: D04027(書写)。ガザーリー。wd 未照合。	B64-67新規発行
熊倉	Text	القاموس المحيط | القاموس	al-Qāmūs al-muḥīṭ	TMP-T-00149	出現: D04027(書写)。الفيروزآبادي(المجد الشيرازي=TMP-P-000518)。D00267/D01068/D02564/D02857 にも。wd 未照合。	B64-67新規発行
熊倉	Person	عثمان بن الرضي عبد الرحمن بن عثمان بن الرضي عبد الرحمن بن علي السفط رشيدي	ʿUthmān b. al-Raḍī ʿAbd al-Raḥmān b. ʿUthmān b. al-Raḍī ʿAbd al-Raḥmān b. ʿAlī al-Safṭ Rashīdī	TMP-P-000856	出現項: D03679（父）。サフト・ラシード（سفط رشيد）出身、カイロに移った家系で、代々 الرضي の称号を持つ。子は 841年サフト・ラシード生まれのシャーフィイー派スーフィー（カラーファ・スグラーのハーンカー・カウスーン）。corpus に本伝なし。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	علي بن محمد بن أحمد بن حسن بن الزين محمد بن الأمين محمد بن القطب محمد بن أحمد القسطلاني المكي	ʿAlī b. Muḥammad b. Aḥmad b. Ḥasan b. al-Zayn Muḥammad b. al-Amīn Muḥammad b. al-Quṭb Muḥammad b. Aḥmad al-Qasṭallānī al-Makkī	TMP-P-000857	出現項: D03696（父）。メッカのカスタッラーニー家。子女多数が corpus に立項: عبد الرحمن=D03696、عبد المجيد=D04685、محمد=D08156、أبو القسم=D11078、زينب=D13099、ست قريش=D13176、فاطمة=D13450。836年に子らへの一括イジャーザ。本人の本伝は corpus になし。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	عيسى بن سلطان الغزي	ʿĪsā b. Sulṭān al-Ghazzī	TMP-P-000858	出現項: D03719（父）。ガザのイブン・スルターン家の祖。子 عبد الرحمن بن عيسى بن سلطان الغزي الشافعي=#AIND-D03719、孫 الشمس محمد بن عبد الرحمن بن عيسى بن سلطان=#AIND-D07571（ويعرف بابن سلطان）。corpus に本伝なし。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	الجمال أبو الخير محمد بن عبد القادر بن محمد بن علي القرشي العدوي الجراني المدني الحنبلي	al-Jamāl Abū al-Khayr Muḥammad b. ʿAbd al-Qādir b. Muḥammad b. ʿAlī al-Qurashī al-ʿAdawī al-Jarrānī al-Madanī al-Ḥanbalī	TMP-P-000859	出現項: D03760（父）。マディーナのハンバル派、ابن الحجار 家。子 عبد الرحمن とともに ابن صديق に聴聞（「سمع على ابن صديق مع أبيه」＝父も同席）。corpus に本伝なし。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	محمد بن محمد بن عبد الرحمن بن عمر بن إبراهيم الأسدي الدمشقي الشافعي (ابن الجاموس)	Muḥammad b. Muḥammad b. ʿAbd al-Raḥmān b. ʿUmar b. Ibrāhīm al-Asadī al-Dimashqī al-Shāfiʿī (Ibn al-Jāmūs)	TMP-P-000860	出現項: D03791（父）。ダマスカスの証人（شاهد）で、子 الزين عبد الرحمن（#AIND-D03791、没873）も「وكان كأبيه أحد شهود دمشق」と同職。孫 عمر=#AIND-D05862。家名 ابن الجاموس。corpus に本伝なし。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	أبو الهدى بن محمد بن تقي بن محمد بن روزبة الكازروني المدني	Abū al-Hudā b. Muḥammad b. Taqī b. Muḥammad b. Rūzbah al-Kāzarūnī al-Madanī	TMP-P-000861	出現項: D03889（父）。マディーナのカーザルーニー家。子は عبد الرحيم=#AIND-D03889、محمد=#AIND-D09503、أبو البركات（#AIND-D10616 の父）。孫 عبد الله=#AIND-D04494 のナサブ「عبد الله بن عبد الوهاب بن أبي البركات بن أبي الهدى بن محمد بن تقي بن محمد بن روزبة」から完全形を復元。#AIND-D00231 に「سبط أبي الهدى بن تقي الكازروني」。corpus に本伝なし（كنى 部にも「أبو الهدى」で始まる見出しなし）。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	محيي الدين بن الجيعان	Muḥyī al-Dīn b. al-Jīʿān	TMP-P-000862	出現項: D03890（父）。カイロの官僚一族イブン・アル＝ジーアーン家。ビーマーリスターン（病院）等の استيفاء 職を帯び、子 عبد الرحيم=#AIND-D03890 が没後に継承（没855、その後 الزين عبد الباسط بن العلمي が継ぐ）。العلمي شاكر（#AIND-D03270）の従兄弟。corpus に本伝なし。⚠既登録 TMP-P-000513「تاج الدين بن عبد الغني ابن الجيعان」とは別人。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	محمد بن أبي الخير محمد بن علي بن عبد الله بن علي بن محمد بن عبد السلام الكازروني المكي رئيس المؤذنين بالمسجد الحرام	Muḥammad b. Abī al-Khayr Muḥammad b. ʿAlī b. ʿAbd Allāh b. ʿAlī b. Muḥammad b. ʿAbd al-Salām al-Kāzarūnī al-Makkī, raʾīs al-muʾadhdhinīn bi-l-Masjid al-Ḥarām	TMP-P-000863	出現項: D03929（父）。マスジド・ハラームのムアッズィン長（رئيس المؤذنين＝TMP-O-00090）。857年に子 عبد السلام（#AIND-D03929）が後任、のち أبو الخير محمد（#AIND-D10946）が単独就任。ニスバ索引 #AIND-D11238 に一族の職の継承が記される。corpus に本伝なし。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	سعد الدين عبد الرحمن بن مسعود الشيرازي	Saʿd al-Dīn ʿAbd al-Raḥmān b. Masʿūd al-Shīrāzī	TMP-P-000864	出現項: D03942（父）。シーラーズのイブン・アッ＝サドル家。828年の سماع 記録で「القارئ」と評される。子 عبد الصمد روح الدين=#AIND-D03942（「المحدث العالم」）、父 مسعود الصدر=TMP-P-000865。corpus に本伝なし。初版の幻番号 TMP-P-000000 を置換。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	الصدر مسعود الشيرازي	al-Ṣadr Masʿūd al-Shīrāzī	TMP-P-000865	出現項: D03942（祖父）。シーラーズのイブン・アッ＝サドル家の祖。828年の سماع 記録で「أستاذنا في كلام الله」（クルアーン学の師）と評される。子 سعد الدين عبد الرحمن=TMP-P-000864、孫 عبد الصمد=#AIND-D03942。corpus に本伝なし。初版の幻番号 TMP-P-000000 を置換。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	علي بن محمد بن محمود بن فرحون اليعمري المدني المالكي المجلد	ʿAlī b. Muḥammad b. Maḥmūd b. Farḥūn al-Yaʿmarī al-Madanī al-Mālikī al-Mujallid	TMP-P-000866	出現項: D03982（父）。マディーナのイブン・ファルフーン家（اليعمري المدني المالكي）の傍系で、製本職（مجلد）。子 عبد العزيز العز=#AIND-D03982 も同職（「ويعرف بالمجلد وهي حرفته وحرفة أبيه」）。corpus に本伝なし。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	أم الخير ابنة علي بن عبد اللطيف بن سالم الزبيدي	Umm al-Khayr bt. ʿAlī b. ʿAbd al-Laṭīf b. Sālim al-Zabīdī	TMP-P-000867	出現項: D03998（母）・D08914（母）。ヌワイリー家 الكمال أبو البركات（#AIND-D07994）の妻で、عبد العزيز（#AIND-D03998、生831）と الكمال أبو الفضل محمد（#AIND-D08914、生837、没871ダマスカス）の母。ザビード出身（الزبيدي）。corpus 女性部（أم الخير の項 D13735-D13754）に立項なし。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	محمد بن علي بن محمد بن علي بن أحمد المحلي السمنودي الشافعي قاضي سمنود	Muḥammad b. ʿAlī b. Muḥammad b. ʿAlī b. Aḥmad al-Maḥallī al-Samannūdī al-Shāfiʿī, qāḍī Samannūd	TMP-P-000868	出現項: D04000（父）。サマンヌード（TMP-L-00226）のカーディー。子 عبد العزيز عز الدين（#AIND-D04000）が「ولي كأبيه قضاء سمنود وعملها」と父の職を継ぐ。corpus に本伝なし。初版の TMP-P-000529（汎用「محمد」＝別人登録）の流用を解消。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	أحمد البلقيني الخطيب	Aḥmad al-Bulqīnī al-Khaṭīb	TMP-P-000869	出現項: D04031（父）。ビルキーナ（بلقينة）のハティーブ。子 عبد العظيم（#AIND-D04031）はカイロで絹取引に従事し、جامع الغمري で無給のムアッズィンを務めた。corpus に本伝なし。⚠著名なバルキーニー家（السراج البلقيني 系）とは別系統である可能性が高い。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	عبد الرحيم بن الزكي أبي بكر بن عمر بن يوسف القرشي العبدري الميدومي الأصل المصري	ʿAbd al-Raḥīm b. al-Zakī Abī Bakr b. ʿUmar b. Yūsuf al-Qurashī al-ʿAbdarī al-Maydūmī al-Miṣrī	TMP-P-000870	出現項: D04040（父）。ミードゥーム出身のミスル（フスタート）の家系。兄弟が الشهاب أحمد بن أبي بكر بن عمر بن يوسف الميدومي=#AIND-D00606（本項主 D04040 は「ابن أخي الشهاب أحمد الماضي」）、父は الزكي أبو بكر。子 عبد الغفار التاج أبو الخير=#AIND-D04040（ミスルの副カーディー、أمين الحكم）。corpus に本伝なし。⚠既登録 TMP-P-000173「الصدر الميدومي」（8世紀の伝承者）とは別人。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	التاج محمد الكلبشاوي قاضي كلبشا وخطيبها	al-Tāj Muḥammad al-Kalbashāwī, qāḍī Kalbashā wa-khaṭībuhā	TMP-P-000871	出現項: D04045（父）。ガルビーヤ地方 كلبشا（مليج 近郊）のカーディー兼ハティーブ。子 إبراهيم と عبد الغفار（#AIND-D04045）が相次いで同職を継ぐ（「خلف أخاه في قضاء بلده وخطابتها كأبيهما وجدهما」）。祖父も同職だが名は不詳。corpus に本伝なし。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	أبو البقاء محمد بن علي بن يوسف بن علي بن أحمد البصروي الأصل الدمشقي الشافعي	Abū al-Baqāʾ Muḥammad b. ʿAlī b. Yūsuf b. ʿAlī b. Aḥmad al-Buṣrawī al-Dimashqī al-Shāfiʿī	TMP-P-000872	出現項: D05693（息子）。ダマスカスのブスラー系シャーフィイー派法学者の家。父 العلاء علي بن يوسف（#AIND-D05693）はダマスカスのムフティーの一人で副カーディー・教授。corpus に本伝なし。⚠既登録 TMP-P-000463「الشمس البصروي」（＝#AIND-D07569 系）とは別人。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	عبد الرحمن بن أبي الهدى بن محمد بن تقي الكازروني المدني	ʿAbd al-Raḥmān b. Abī al-Hudā b. Muḥammad b. Taqī al-Kāzarūnī al-Madanī	TMP-P-000873	出現: D03889(兄弟)。父 أبو الهدى=TMP-P-000861、兄弟 محمد=#AIND-D09503。corpus に本伝なし(甥 #AIND-D03597 は別人)。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Person	الشمس محمد بن ناصر الدين أبي الفرج محمد بن أبي بكر بن الحسين المراغي المدني	al-Shams Muḥammad b. Nāṣir al-Dīn Abī al-Faraj al-Marāghī al-Madanī	TMP-P-000874	出現: D03739(兄弟「أخو محمد الآتي」)。父 ناصر الدين أبو الفرج=#AIND-D07182(「ووالد الشمس محمد الآتي」)、兄弟 الزين أبو بكر=#AIND-D10818、子 الزين أبو بكر محمد=#AIND-D09061(「الماضي أبوه」・預言者モスク الروضة の朗誦職を継承)。م 部に本人の見出しを特定できず。	TMP発行ルール(2026-09-02)による新規発行
熊倉	Nisbah	الصباغ	al-Ṣabbāgh	TMP-N-05506	出現: D01651(أحمد بن مفرح الصباغ)。D05372「ويعرف بابن الصباغ」等にも。	repo #NEEDID 再点検(2026-09-03)による新規発行
熊倉	Nisbah	الوادي	al-Wādī	TMP-N-05507	出現: D03948(عبد الصمد الوادي التازفي)。既存 TMP-N-00522 الوادياشي とは別。	§D-7 裁定(2026-09-02)による新規発行
熊倉	Nisbah	الورياغلي | الوريا علي	al-Waryāghilī	TMP-N-05508	出現: D04021(原文「الوريا علي」。フェズの خطيب جامع القرويين)。§D-10 裁定によりリーフ地方の部族名 الورياغلي の誤写と判断し正規形で登録。	§D-10 裁定(2026-09-02)による新規発行
熊倉	Person	العفيف أبو محمد عبد الله بن أسعد بن علي بن سليمان اليافعي اليمني ثم المكي	al-ʿAfīf Abū Muḥammad ʿAbd Allāh b. Asʿad al-Yāfiʿī	TMP-P-000406	【G列修正提案】既登録「اليافعي」(篠田)は #AIND-D00418 が768年メッカで الصحيح を聴聞した師＝العفيف اليافعي(没768)。D03771(高祖父「حفيد العفيف اليافعي」)にも充当したため C列を上記正規名に補完されたい。	既登録の名称補完(発行なし)
熊倉	Office	خادم الشيخونية	khādim al-Shaykhūniyya	TMP-O-00213	機関 الشيخونية 自体は同ファイル affiliation で #TMP-I-00027 に解決済。未解決なのは state/@ref＝職名。カイロ・シャイフー・ハーンカーの用務職（後任 أبو الطيب السيوطي）。既存の خادم 系（O-00153/00184/00200）と同系列	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	كتابة العلامة	kitābat al-ʿalāma	TMP-O-00214	スルターンの花押（علامة）記入職。#AIND-D00801 が父 عبد الباسط（ناظر الجيش）の代理として務めた。既存の كاتب السر(O-00008)・كاتب التوقيع(O-00043)・الموقع بالدست(O-00052)とは別職	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	قاضي الركب العراقي	qāḍī al-rakb al-ʿIrāqī	TMP-O-00215	イラク巡礼隊（الركب العراقي）に随行するカーディー職。既存 قاضي العسكر(O-00041)・أمير المحمل(O-00158)・أمير الحج(O-00134)と同系の巡礼/隊付き職。汎用 قاض(wd:Q217029) では隊付きの限定が失われる	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	أمين النيل	amīn al-Nīl	TMP-O-00216	ナイル増水計測（ミクヤース）を管掌する職。世襲の بنو أبي الرداد 家が担った。既存 Office に「النيل」を含む行なし	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	دلال الكتب	dallāl al-kutub	TMP-O-00217	書籍仲買人。既存の汎用 الدلال(O-00188)・معلم الدلالين(O-00165)・تكسب بالكتب(O-00020) とは対象限定が異なるため別行。D01910「دلال العقارات」と対をなす D01623 にも（初版は TMP-O-00077 مشيخة التصوف の流用→本番号に是正）。	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	كاتب المنسوب	kātib al-mansūb	TMP-O-00218	「マンスーブ体（比例書法）の能書家」。職／称号として corpus に定着：#AIND-D05462（عصفور）の本伝でイブン・ハジャルが「الكاتب المجود كاتب المنسوب الملقب بعصفور」と用い、「بارعا في كتابة المنسوب على طريقة الشاميين」と説明する。既存 Subject كتب|الكتابة(S-00026) は行為であり職ではない	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	شيخ الإقراء	shaykh al-iqrāʾ	TMP-O-00219	機関 كلاسة الجامع الأموي は同 state 内 orgName で #TMP-I-00006 に解決済。未解決なのは state/@ref＝職名「شيخ الإقراء」（クルアーン教授の長。原文は「أحد شيخي الإقراء」＝2名制）。既存 رياسة الإقراء(O-00088、「انتهت إليه رياسة الإقراء ببلده」＝地域首位)とは別概念	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	وكيل الشرع	wakīl al-sharʿ	TMP-O-00220	シャリーア法廷の訴訟代理人。既存の وكيل(O-00060)・وكيل السلطان(O-00030)・وكيل بيت المال(O-00061) とは対象が異なるため別行。cf. 同一項の「دلال الكتب」は原文「أبوه」により父の職（TMP-O-00217、父=TMP-P-000875）	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	دلال العقارات	dallāl al-ʿaqārāt	TMP-O-00221	不動産仲買人。ワクフ物件の取引に関与した職業集団（原文「خاتمة أرباب طائفته」＝同業組合の存在を示す）。汎用 الدلال(O-00188) とは対象限定が異なる。D01134「دلال الكتب」と対をなす	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	أمير الإسماعيلية	amīr al-Ismāʿīliyya	TMP-O-00222	シリア・イスマーイール派共同体の首長職。既存 أمير(O-00014) の下位、共同体限定職として فقيه المالكية(O-00143)・شيخ أولاد أبي الليل(O-00140) と同型	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	قاضي عدن	qāḍī ʿAdan	TMP-O-00223	アデンのカーディー職。既存の地名限定職 نائب صفد(O-00026)・شيخ نابلس(O-00139)・قاضي المالكية(O-00180)・قاضي الشافعية(O-00181) と同型。地名 عدن は #TMP-L-00049 で解決済	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	قاضي تعز	qāḍī Taʿizz	TMP-O-00224	タイッズのカーディー職。本項主の没後、弟 أبو بكر → عبد الولي الوحظي → محمد بن داود الوحظي と継承された要職。地名 تعز は #TMP-L-00050 で解決済	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	خادم الفقراء	khādim al-fuqarāʾ	TMP-O-00225	スーフィー修行者（الفقراء）に仕える世話役。ダミエッタ。既存の خادم 系（خادم الرباط O-00200／خادم السبيل O-00184／خادم قبة العباس O-00153）と同型で、対象が人的共同体である点が新規	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	شيخ البيمارستان	shaykh al-bīmāristān	TMP-O-00226	施療院長職。既存 نظر البيمارستان(O-00148、カイロ・マンスーリー)・مستوفي البيمارستان المنصوري(O-00025) とは職掌が異なる。orgName 側は G-BIMARISTAN-MAKKA の NEW:I を参照	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	مباشر سقاية العباس | سقاية العباس (المباشرة)	mubāshir Siqāyat al-ʿAbbās	TMP-O-00227	出現: D01988(「أحد المباشرين للأذان وسقاية العباس」)。メッカの سقاية العباس(TMP-I-00128)の管理職。	§E-3 裁定(2026-09-03)による新規発行
熊倉	Office	شيخ الناصرية	shaykh al-Nāṣiriyya	TMP-O-00228	出現: D01989(「كان شيخ الناصرية من عمل صفد على طريقة الفقراء」)。صفد 地方の الناصرية(TMP-I-00129)の長。	§E-3 裁定(2026-09-03)による新規発行
熊倉	Location	الكدرا | الكدراء	al-Kadrāʾ	TMP-L-00227	イエメン・ティハーマの町。#AIND-D00216 の没地。corpus他所に「قضاء الكدرا」(D01165/D03455)「جامع الكدراء」(D03762)「مات بالكدراء」(D07107)「قضاء الكدراء ثم زبيد」(D07799)＝ザビード近傍の司法区。ar-Latn行と同一判定	§E-3 裁定(2026-09-03)による新規発行
熊倉	Location	المحالب	al-Maḥālib	TMP-L-00228	イエメン・ティハーマの地方（ザビード北方）。#AIND-D00586 の قضاء 管轄地。ニスバ المحالبي（D04350）、ザビードの مدرسة المحالبية（D04863/D07115/D08133）、「جبال اليمن شرقي المحالب」（D01942）	§E-3 裁定(2026-09-03)による新規発行
熊倉	Location	الخانقاه | الخانكة	al-Khānqāh | al-Khānka	TMP-L-00229	カイロ北東の町（خانقاه سرياقوس の門前町、現 الخانكة）。ニスバ الخانكي の由来地。機関 خانقاه سرياقوس(TMP-I-00022) とは別に、居住地としての集落を Location 登録すべき。⚠同ファイル affiliation の「المدرسة الأشرفية بالخانقاه」に付された ref="#TMP-I-00055" は جامع الزيتونة（チュニス）の番号で誤流用（要是正・当該マドラサは NEW:I 候補）	§E-3 裁定(2026-09-03)による新規発行
熊倉	Location	باب الفتوح	Bāb al-Futūḥ	TMP-L-00230	カイロ北門バーブ・アル＝フトゥーフとその門前地区。既登録 Institution「سوق العمى خارج باب الفتوح」(TMP-I-00024) は同地区内の別実体。cf. 既登録 Location の門系 باب النصر(L-00211)・باب الوزير(L-00189)・باب الخرق(L-00159)	§E-3 裁定(2026-09-03)による新規発行
熊倉	Location	المدعى | جهة المدعى	al-Maddaʿā	TMP-L-00231	メッカ北東部、マアラー墓地に至る参道沿いの街区（سوق المدعى）。本人はマッカ居住で المعلاة に埋葬されており地理的に整合。⚠corpus の他の「المدعى」用例（D00910/D10214/D10224）はすべて法律用語「المدعى به/عليه」であり本例とは無関係＝同定は本項の文脈にのみ依拠（→要判断）。⚠同ファイル affiliation「قيسارية دار الإمارة」の ref="#TMP-I-00054" は الفاضلية の番号で誤流用（要是正）	§E-3 裁定(2026-09-03)による新規発行
熊倉	Location	أجياد	Ajyād	TMP-L-00232	メッカ聖モスク南方の谷／街区。corpus に أجياد الصغير（D07181「رباط ربيع في سفح أجياد الصغير」）・أجياد الكبير（D13486「رباطا بأجياد الكبير」）・باب أجياد（D07429/D08598）が頻出し、独立した地名として確立	§E-3 裁定(2026-09-03)による新規発行
熊倉	Location	دنجية | دنجيه	Danjiyya	TMP-L-00233	ダミエッタ近郊のエジプトの村。corpus D07224 に「بدنجية قرب دمياط」と明示。ニスバ الدنجيهي の由来地（D01143/D02857/D03565「الزين الدنجيهي قاضيها … ولد فيها بها … وتحول لدمياط」/D03898/D04151）	§E-3 裁定(2026-09-03)による新規発行
熊倉	Location	أبشيه الملق	Abshīh al-Malaq	TMP-L-00234	エジプトの村。ニスバ الأبشيهي の由来地（D01402/D01518/D01569/D01744/D03042）。⚠刊本表記は「أبشيه الملق」だが أبشواي الملق（ファイユーム）の異綴の可能性あり（→要判断）	§E-3 裁定(2026-09-03)による新規発行
熊倉	Location	قلعة الكهف	Qalʿat al-Kahf	TMP-L-00235	シリア沿岸ジャバル・アンサーリーヤのイスマーイール派の要塞都市。843年にトリポリからの軍に破壊された。⚠同ファイル state 内の placeName「قلعة الكهف」に付された ref="#TMP-L-00015"（＝مقبرة الباب الصغير）は誤流用（要是正） D01997 の初版 TMP-L-00015(=مقبرة الباب الصغير)は流用→本番号に是正。	§E-3 裁定(2026-09-03)による新規発行
熊倉	Location	مور | وادي مور	Mawr | Wādī Mawr	TMP-L-00236	イエメン・ティハーマの大ワーディーおよびその地域。corpus D05659 に「الحادث ساحل مور وهو واد عظيم به عدة قرى」と明示。本項主はここの مفتي أحمد に法学を学んだ。近隣の عريش(TMP-L-00224)・أبيات حسين(TMP-L-00225) と同一地域圏	§E-3 裁定(2026-09-03)による新規発行
熊倉	Location	واسط (وادي مر) | واسط من وادي مر	Wāsiṭ (Wādī Marr)	TMP-L-00237	出現: D00996(「صاحب واسط من وادي مر」)。メッカ北方 وادي مر の集落。イラクの واسط(TMP-L-00092)とは別。初版の L-00092 は誤充当→本番号に是正。	§E-3 裁定(2026-09-03)による新規発行
熊倉	Location	الديار المصرية | مصر (الإقليم)	al-Diyār al-Miṣriyya	TMP-L-00238	出現: D01321(الأمراء العشرات بالديار المصرية)。地域としてのエジプト。既登録「مصر」gn:352261 はフスタート解釈のため別立て。GeoNames 候補 357994(Egypt・未照合)。初版の TMP-L-00011(=شماخي)は流用→本番号に是正。	§E-3 裁定(2026-09-03)による新規発行
熊倉	Institution	زاوية أبي السعود	Zāwiyat Abī al-Suʿūd	TMP-I-00126	カイロのアブー・アッ＝スウード廟付属ザーウィヤ。⚠XML では orgName に ref="#TMP-I-00048" が付されているが、TMP-I-00048 の ID-Master 登録名は「زاوية إبراهيم بن عبد الرحمن بن عبد الله」＝別実体の流用（要是正）。あわせて state/@ref（職）＝نقيب الذكارين は NEW:O（naqīb al-dhakkārīn、ズィクル者たちの取りまとめ役）が必要 初版の TMP-I-00048(=زاوية إبراهيم بن عبد الرحمن)は流用→本番号に是正。	§E-3 裁定(2026-09-03)による新規発行
