熊倉	Office	عامل ديوان الأشراف | عمالة ديوان الأشراف	ʿāmil dīwān al-ashrāf	TMP-O-00246	出現: D04165・D11056(كان عامل ديوان الأشراف)・D08437(عمالة الأشراف)。機関=TMP-I-00144	B69-73新規発行
熊倉	Office	نظر الإسطبل | ناظر الإسطبل	naẓar al-isṭabl	TMP-O-00247	出現: D04165・D10264(استقر في نظر الإسطبل)。スルターン厩舎監督職。مباشرة الاسطبل(O-00162)とは別	B69-73新規発行
熊倉	Office	مهندس | المهندس	muhandis	TMP-O-00248	出現: D04146(عبد القادر بن علي بن حسن المهندس)。汎用の技師職。مهندس الحرم(O-00201)とは別	B69-73新規発行
熊倉	Office	قارئ الصفة	qāriʾ al-ṣuffa	TMP-O-00249	出現: D04160(قراء الصفة بالمدرسة السلطانية)。マドラサ前廊でのクルアーン朗誦役	B69-73新規発行
熊倉	Office	مشيخة القراء بالمجامع والمحافل	mashyakhat al-qurrāʾ bi-l-majāmiʿ wa-l-maḥāfil	TMP-O-00250	出現: D04160。マッカの集会・墓前朗誦師団の長。前任=TMP-P-000925	B69-73新規発行
熊倉	Institution	المدرسة السلطانية بمكة | مدرسة قايتباي بمكة | الأشرفية بمكة	al-Madrasa al-Sulṭāniyya (Makka)	TMP-I-00143	出現: D04160。カーイトバーイがマッカ聖モスク前に建立(882H)。Q3306083(الأشرفية قايتباي)との関係は要確認	B69-73新規発行
熊倉	Institution	ديوان الأشراف	Dīwān al-Ashrāf	TMP-I-00144	出現: D04165・D11056・D08437。カイロのアシュラーフ（預言者一族）庁	B69-73新規発行
熊倉	Location	منوف	Minūf	TMP-L-00254	出現: D04150(لقيني بمنوف)。デルタ中部の町（メヌーフィーヤ）	B69-73新規発行
熊倉	Text	المحرر (في الفقه الحنبلي)	al-Muḥarrar	TMP-T-00154	出現: D04157(حفظ المحرر)。ハンバリー派法学書、المجد ابن تيمية 著	B69-73新規発行
熊倉	Person	محمد بن أبي العباس أحمد بن محمد بن محمد النويري الغزي	Muḥammad b. Abī al-ʿAbbās Aḥmad al-Nuwayrī al-Ghazzī	TMP-P-000926	出現項: D04172（父）。祖父=AIND-D01519（قاضي غزة）。corpus 本伝なし	B69-73新規発行
熊倉	Person	الشمس محمد بن أحمد الوراق المؤذن	al-Shams Muḥammad b. Aḥmad al-Warrāq al-Muʾadhdhin	TMP-P-000927	出現項: D04173（父）。corpus 本伝なし	B69-73新規発行
熊倉	Person	الشمس محمد بن الجمال عبد الله بن الشهاب أحمد الفرياني القاهري	al-Shams Muḥammad b. al-Jamāl ʿAbd Allāh al-Firyānī	TMP-P-000928	出現項: D04184（父）。妻の父=ابن الخص(AIND-D06479)。corpus 本伝なし	B69-73新規発行
熊倉	Person	الشمس محمد بن عبد الملك الدميري القاهري المالكي	al-Shams Muḥammad b. ʿAbd al-Malik al-Damīrī	TMP-P-000929	出現項: D04187（父、「الآتي أبوه」だが corpus に見出しなし→欠番WL）。孫=AIND-D07712	B69-73新規発行
熊倉	Institution	مجلس التوتة بالمقس	Majlis al-Tūta (al-Maqs)	TMP-I-00145	出現: D04184(جلس بمجلس التوتة من المقس شاهدا)。カイロ・マクス地区の証人詰所(مجلس شهود)	B69-73新規発行
熊倉	Text	أمالي أبي يعلى الموصلي	Amālī Abī Yaʿlā al-Mawṣilī	TMP-T-00155	出現: D04175(جزء فيه ثلاثة مجالس من أمالي أبي يعلى الموصلي)	B69-73新規発行
熊倉	Text	الدرر المضية والقطربية (شرح الأربعين النووية)	al-Durar al-Muḍiyya wa-l-Quṭrubiyya	TMP-T-00156	出現: D04185。本項主 عبد القادر الضميري の著作（自己申告）	B69-73新規発行
熊倉	Text	البردة | بردة البوصيري	al-Burda	TMP-T-00157	出現: D04185(عارض البردة)。البوصيري の預言者賛歌	B69-73新規発行
熊倉	Text	الزهر في الأكام في مدح النبي	al-Zahr fī al-Akām fī Madḥ al-Nabī	TMP-T-00158	出現: D04185。本項主 عبد القادر الضميري による البردة 唱和詩	B69-73新規発行
熊倉	Text	شرح النخبة | نزهة النظر في توضيح نخبة الفكر	Sharḥ al-Nukhba | Nuzhat al-Naẕar	TMP-T-00159	出現: D04190(قرأ علي في شرح النخبة دراية)。イブン・ハジャル(wd:Q471116)自注。本文 نخبة الفكر=TMP-T-00061 とは別	B69-73新規発行
熊倉	Person	الشرف محمد بن محمد الطناحي القاهري التاجر	al-Sharaf Muḥammad b. Muḥammad al-Ṭanāḥī	TMP-P-000930	出現項: D04204（父、سوق الشرب の商人）。corpus 本伝なし	B69-73新規発行
熊倉	Person	الشمس محمد بن خليل بن إبراهيم بن علي الحراني القاهري ابن المنمنم	al-Shams Muḥammad b. Khalīl al-Ḥarrānī Ibn al-Munamnam	TMP-P-000931	出現項: D04196（祖父、「الآتي جده」だが corpus に見出しなし→欠番WL）。子=AIND-D08774（التقي محمد）。索引 D12769／D12770「ابن المنير محمد بن خليل بن إبرهيم بن علي」（同ナサブ、異称）	B69-73新規発行
熊倉	Person	قلمطاي العثماني الظاهري برقوق	Qalamṭāy al-ʿUthmānī al-Ẕāhirī	TMP-P-000932	出現項: D04217（母方祖父、سبط قلمطاي）。D13469（娘 فاطمة）・D13124（孫 زينب）の父。没800。corpus 本伝なし	B69-73新規発行
熊倉	Office	إدارة الطاحون | طحان	idārat al-ṭāḥūn	TMP-O-00251	出現: D04213(يتكسب بإدارة الطاحون)。製粉所経営	B69-73新規発行
熊倉	Location	بلاد بجيلة | بجيلة	Bilād Bajīla	TMP-L-00255	出現: D04195(没地・埋葬地、交易先)。ヒジャーズ南部サラート山地のバジーラ族領	B69-73新規発行
熊倉	Location	سوق الشرب (القاهرة)	Sūq al-Shurb	TMP-L-00256	出現: D04204(التاجر هو وأبوه بسوق الشرب)。カイロの市場（placeName）。旧幻番号 TMP-L-00014「الشرب」(B10破棄)とは無関係	B69-73新規発行
熊倉	Text	شرح جمع الجوامع للمحلي | البدر الطالع	Sharḥ Jamʿ al-Jawāmiʿ li-l-Maḥallī	TMP-T-00160	出現: D04219。الجلال المحلي(wd:Q6758211)による جمع الجوامع(TMP-T-00036)注釈	B69-73新規発行
熊倉	Person	الكمال أبو الفضل محمد بن أحمد بن محمد بن أحمد بن عبد العزيز الهاشمي العقيلي النويري المكي	al-Kamāl Abū al-Faḍl Muḥammad b. Aḥmad al-Nuwayrī	TMP-P-000933	出現項: D04170（父、「الآتي أبوه」だが corpus に見出しなし→欠番WL）。子=AIND-D08634（الشرف أبو القسم）・D13748（أم الخير）。父=المحب أبو البركات أحمد、兄弟=AIND-D06825（العز أبو المفاخر）。※当初 جانم بلاط に発行したが検証パスで AIND-D02388 と同定→本番号を再割当	B69-73新規発行
熊倉	Person	سليمان الخازن	Sulaymān al-Khāzin	TMP-P-000934	出現項: D04221・D09377（صلاح الدين محمد الببائي の岳父、ハーズィン職の前任）。corpus 本伝なし	B69-73新規発行
熊倉	Office	طباخ	ṭabbākh	TMP-O-00252	出現: D04221(كان طباخا بالقلعة)。料理人	B69-73新規発行
熊倉	Institution	وقف الحلي والظاهر	Waqf al-Ḥillī wa-l-Ẕāhir	TMP-I-00146	出現: D04224(تكلم في وقف الحلي والظاهر)。カイロのワクフ財団	B69-73新規発行
熊倉	Institution	جامع البكحري	Jāmiʿ al-Bakaḥrī	TMP-I-00147	出現: D04225(埋葬地・隠遁地「عند جامع البكحري جوار قبر عنتر البرهاني في وسط الخراب」)。カイロ	B69-73新規発行
熊倉	Person	علي بن عبد الرحمن المنوفي الخياط	ʿAlī b. ʿAbd al-Raḥmān al-Munūfī al-Khayyāṭ	TMP-P-000935	出現項: D04150（父、「والخياط أبوه」）。ミヌーフの仕立屋。corpus 本伝なし（§E-1(a)）	B69-73新規発行
熊倉	Person	خليل الخباز (من أهل باب الشعرية)	Khalīl al-Khabbāz	TMP-P-000936	出現項: D04120（父、「والخباز والده」）。カイロ باب الشعرية のパン屋。corpus 本伝なし（§E-1(a)）	B69-73新規発行
熊倉	Person	محمد بن أبي هريرة بن الذهبي	Muḥammad b. Abī Hurayra b. al-Dhahabī	TMP-P-000937	出現項: D04175（師、802年ラマダーンにイブン・ハジャル朗読で聴聞）。父=أبو هريرة بن الذهبي（TMP-P-000135、没799）。corpus 本伝なし	B69-73新規発行
