熊倉	Person	الجمال يوسف بن عمر بن أحمد بن السقا	al-Jamāl Yūsuf b. ʿUmar b. Aḥmad b. al-Saqqā	TMP-P-000845	D05685 師(الإصابة في الدعوات المستجابة)	
熊倉	Person	أبو حفص عمر بن عبد المنعم بن غدير القواس	Abū Ḥafṣ ʿUmar b. ʿAbd al-Munʿim b. Ghudayr al-Qawwās	TMP-P-000846	D05685 上記師のイジャーザ授与者(=師の師)。⚠初版は本人の師として誤配置	
熊倉	Person	أبو الفتح محمد بن الحافظ عبد الغني	Abū al-Fatḥ Muḥammad b. al-Ḥāfiẓ ʿAbd al-Ghanī	TMP-P-000847	D05685 الإصابة في الدعوات المستجابة の著者	
熊倉	Nisbah	الرميدي	al-Rumaydī	TMP-N-05488	D03029 شهرة/ニスバ	
熊倉	Nisbah	الكاتب	al-Kātib	TMP-N-05489	D05620 ニスバ(書記・書家)	
熊倉	Nisbah	الرسام	al-Rassām	TMP-N-05490	D05627 ニスバ	
熊倉	Nisbah	الركاب	al-Rikāb	TMP-N-05491	D05628 ニスバ(職業由来)	
熊倉	Nisbah	الحضا	al-Ḥaḍā	TMP-N-05492	D05675 ニスバ。綴り不確実→要判断	
熊倉	Nisbah	البزاز | ابن البزاز	al-Bazzāz	TMP-N-05493	D05688 ニスバ(布商)	
熊倉	Nisbah	الأدمي	al-Adamī	TMP-N-05494	D05622 ニスバ	
熊倉	Nisbah	الأخميمي	al-Akhmīmī	TMP-N-05495	D05621 ニスバ(欠落分)	
熊倉	Nisbah	الناسخ	al-Nāsikh	TMP-N-05496	D05638 ニスバ(写字生)	
熊倉	Nisbah	الفوال	al-Fawwāl	TMP-N-05497	D05671 ニスバ(豆商)	
熊倉	Nisbah	الجندي | ابن الجندي	al-Jundī	TMP-N-05498	D05709 シュフラ(ابن الجندي)	
熊倉	Nisbah	السدار | ابن السدار	al-Saddār	TMP-N-05499	D05710 シュフラ(ابن السدار)	
熊倉	Nisbah	بطيخ | ابن بطيخ	Baṭṭīkh	TMP-N-05500	D05708 シュフラ(ابن بطيخ)	
熊倉	Nisbah	البهلوان | ابن البهلوان	al-Bahlawān	TMP-N-05501	D05686/D05702 シュフラ(ابن البهلوان)	
熊倉	Location	طنتدا | طنطا	Ṭantadā | Ṭanṭā	TMP-L-00204	D03061 エジプト・ガルビーヤ県。المقام الأحمدي 所在地	
熊倉	Location	كرمان	Kirmān	TMP-L-00205	D05645 イラン	
熊倉	Location	أبرقوه	Abarqūh	TMP-L-00206	D05650 イラン。الطاووسي家の出身地(الأبرقوهي)	
熊倉	Location	الرميلة	al-Rumayla	TMP-L-00207	D03078 カイロ・城塞下の広場。「تحت قلعة الجبل」は記述句として分離	
熊倉	Location	قلعة الجبل	Qalʿat al-Jabal	TMP-L-00208	D03078 カイロ城塞。※#TMP-L-00006(القلعة)との関係要整理	
熊倉	Location	ميدان القمح	Maydān al-Qamḥ	TMP-L-00209	D05628 カイロ	
熊倉	Location	حارة برجوان	Ḥārat Barjawān	TMP-L-00210	D05671 カイロ。「سوق رأس حارة برجوان」から分離	
熊倉	Location	باب النصر	Bāb al-Naṣr	TMP-L-00211	D05671 カイロ。「ظاهر باب النصر」から分離	
熊倉	Location	العقيبة الصغرى	al-ʿUqayba al-Ṣughrā	TMP-L-00212	D05705 ダマスカス	
熊倉	Location	قنطرة الموسكي	Qanṭarat al-Mūskī	TMP-L-00213	D05636 カイロ	
熊倉	Location	وادي الهدة	Wādī al-Hadda	TMP-L-00214	D03965 メッカ近郊	
熊倉	Location	مقدشوه	Maqdishūh (Mogadishu)	TMP-L-00215	D05695 ソマリア。※D05695は当地の支配者(صاحب مقدشوه)	
熊倉	Location	سوق أمير الجيوش	Sūq Amīr al-Juyūsh	TMP-L-00216	D05669 カイロ。※orgNameではなくplaceName	
熊倉	Location	باب السلام	Bāb al-Salām	TMP-L-00217	D03081 メッカ・聖モスクの門。※orgNameではなくplaceName	
熊倉	Location	غيثا	Ghaythā	TMP-L-00218	D05634 ザバダーニー近郊(نسبة لغيثا بالقرب من الزبداني)	
熊倉	Location	الزبداني	al-Zabadānī	TMP-L-00219	D05634 ダマスカス近郊	
熊倉	Institution	المقام الأحمدي	al-Maqām al-Aḥmadī	TMP-I-00103	D03061 タンターのアフマド・バダウィー廟	
熊倉	Institution	المدرسة الشرابشية	al-Madrasa al-Sharābishiyya	TMP-I-00104	D03067 ダマスカス	
熊倉	Institution	مقبرة الحميرية	Maqbarat al-Ḥimyariyya	TMP-I-00105	D03067 ダマスカスの墓地	
熊倉	Institution	تربة قانم	Turbat Qānim	TMP-I-00106	D03077 カイロ	
熊倉	Institution	الخانقاه البيبرسية	al-Khānqāh al-Baybarsiyya	TMP-I-00107	D05665 カイロ	
熊倉	Institution	جامع أصلم	Jāmiʿ Aṣlam	TMP-I-00108	D05635 カイロ	
熊倉	Institution	جامع حسن بن الطويل الشهيد	Jāmiʿ Ḥasan b. al-Ṭawīl al-Shahīd	TMP-I-00109	D05618 ダミエッタ	
熊倉	Institution	الطبقة السنبلية	al-Ṭabaqa al-Sunbuliyya	TMP-I-00110	D05620 カイロ城塞内の一区分	
熊倉	Institution	سبيل الأشرف قايتباي بزيادة جامع ابن طولون | السبيل الذي أنشأه الأشرف قايتباي بزيادة جامع ابن طولون	Sabīl al-Ashraf Qāytbāy	TMP-I-00111	D03028 カイロ	
熊倉	Institution	زاوية علي بن محمد الركاب | زاوية الركاب	Zāwiyat ʿAlī b. Muḥammad al-Rikāb	TMP-I-00112	D05628 カイロ・ميدان القمح 近傍	
熊倉	Office	أمر المكس	amr al-maks	TMP-O-00176	D03027 ジッダの関税徴収職	
熊倉	Office	ملك	malik	TMP-O-00177	D03049 ヒスン・カイファーのアイユーブ朝君主	
熊倉	Office	الصائغ	al-Ṣāʾigh	TMP-O-00178	D03056 金細工師	
熊倉	Office	خليفة المقام الأحمدي	khalīfat al-maqām al-Aḥmadī	TMP-O-00179	D03061 タンター・アフマディー廟の後継者職	
熊倉	Office	قاضي المالكية	qāḍī al-Mālikiyya	TMP-O-00180	D03067 ダマスカスのマーリキー派カーディー	
熊倉	Office	قاضي الشافعية	qāḍī al-Shāfiʿiyya	TMP-O-00181	D05645 キルマーンのシャーフィイー派カーディー	
熊倉	Office	أمير الينبع	amīr al-Yanbuʿ	TMP-O-00182	D03068 ヤンブウ太守	
熊倉	Office	شيخ العطارين	shaykh al-ʿaṭṭārīn	TMP-O-00183	D03081 メッカ・薬種商頭	
熊倉	Office	خادم السبيل	khādim al-sabīl	TMP-O-00184	D03028 サビール(公共泉)の管理人	
熊倉	Office	فقيه	faqīh	TMP-O-00185	D03066 法学者	
熊倉	Office	عدل	ʿadl	TMP-O-00186	D05617 公証人(マグリブ)	
熊倉	Office	البناء	al-bannāʾ	TMP-O-00187	D03080 建築工	
熊倉	Office	الدلال	al-dallāl	TMP-O-00188	D05669 仲介人・競売人	
熊倉	Office	الفوال	al-fawwāl	TMP-O-00189	D05671 豆料理商	
熊倉	Office	فراش	farrāsh	TMP-O-00190	D05632 マディーナ預言者モスクの従僕	
熊倉	Office	مستوفي الديوان	mustawfī al-dīwān	TMP-O-00191	D05639 ジッダのディーワーン会計官	
熊倉	Office	ركاب السلطان	rikāb al-sulṭān	TMP-O-00192	D05628 スルターンの乗馬係	
熊倉	Office	ناسخ	nāsikh	TMP-O-00193	D05635/D05638 写字生	
熊倉	Office	تعليم المماليك بالطباق	taʿlīm al-mamālīk bi-l-ṭibāq	TMP-O-00194	D05635 兵舎でのマムルーク教育	
熊倉	Office	نقيب الشافعية	naqīb al-Shāfiʿiyya	TMP-O-00195	D05709 ⚠本人はحنفيながらشافعية のナキーブ→要判断	
熊倉	Office	صاحب مقدشوه	ṣāḥib Maqdishūh	TMP-O-00196	D05695 モガディシュ支配者	
熊倉	Office	قيم الموالة	qayyim al-muwāla	TMP-O-00197	D05634 語義不確実→要判断	
熊倉	Text	أربعو النووي | الأربعون النووية	al-Arbaʿūn al-Nawawiyya	TMP-T-00132	D03033 ナワウィーの40ハディース集	
熊倉	Text	الموطأ رواية ابن بكير	al-Muwaṭṭaʾ riwāyat Ibn Bukayr	TMP-T-00133	D03056	
熊倉	Text	أربعون انتقاء الاقفهسي من أبي داود	Arbaʿūn intiqāʾ al-Aqfahsī min Abī Dāwūd	TMP-T-00134	D03056	
熊倉	Text	ضوء المشارق	Ḍawʾ al-Mashāriq	TMP-T-00135	D05645 本人の著作。مشارق الأنوار への4巻注釈	
熊倉	Text	مشارق الأنوار	Mashāriq al-Anwār	TMP-T-00136	D05645 الصغاني の原典	
熊倉	Text	الإصابة في الدعوات المستجابة	al-Iṣāba fī al-daʿawāt al-mustajāba	TMP-T-00137	D05685 著者=أبو الفتح محمد بن الحافظ عبد الغني	
熊倉	Text	معجم ابن فهد	Muʿjam Ibn Fahd	TMP-T-00138	D05706 ※「وبيض」=未記入欄あり	
熊倉	Text	إنباء الغمر	Inbāʾ al-Ghumr	TMP-T-00139	D05695 イブン・ハジャルの年代記→wd要照合	
熊倉	Text	شعر للشافعي في صناعة الرمي بالنشاب	Shiʿr li-l-Shāfiʿī fī ṣināʿat al-ramy bi-l-nushshāb	TMP-T-00140	D03051 ⚠記述句の可能性→要判断	
熊倉	Subject	أنشد | الإنشاد	al-Inshād	TMP-S-00068	D03037 詩の朗誦(伝達方法)	
熊倉	Subject	شهد | الشهادة على إجازة	al-Shahāda ʿalā ijāza	TMP-S-00069	D05637/D05704 イジャーザへの証人署名	
熊倉	Subject	انتفع به | الانتفاع	al-Intifāʿ	TMP-S-00070	D05620 「彼から益を得た」型の学統表現	
熊倉	Subject	أقرأ | الإقراء	al-Iqrāʾ	TMP-S-00071	D05617 教授(能動)	
熊倉	Subject	عرض | العرض	al-ʿArḍ	TMP-S-00072	D05654/D05667 暗誦提示・その証明書	
熊倉	Text	النشر في القراءات العشر	al-Nashr fī al-qirāʾāt al-ʿashr	TMP-T-00141	D05688 ابن الجزري の著作。初版は「نشره」を書名として登録していた（所有代名詞を含む形）	
