熊倉	Person	سليمان بن عثمان الجبرتي المدني	Sulaymān b. ʿUthmān al-Jabartī al-Madanī	TMP-P-001063	出現: D05167(父「علي بن سليمان بن عثمان النور الجبرتي المدني الشافعي」)。見出しナサブから祖父名まで復元。corpus に見出しなし・ID-Master 未登録(独立検証パス M-4 の統一で発行)	
熊倉	Person	شهاب بن علي الشغراوي المنوفي	Shihāb b. ʿAlī al-Shaghrāwī al-Manūfī	TMP-P-001064	出現: D05180(父「علي بن شهاب بن علي الشغراوي المنوفي ويعرف بأبيه」＝父の名で知られる)。見出しナサブから祖父名まで復元。corpus に見出しなし・ID-Master 未登録(独立検証パス M-4 の統一で発行)	
熊倉	Person	طيبغا بن حاجي بك التركماني العنتابي	Ṭaybughā b. Ḥājjī Bak al-Turkumānī al-ʿAyntābī	TMP-P-001065	出現: D05190(父「علي بن طيبغا بن حاجي بك العلاء التركماني العنتابي الحنفي」)。corpus ط 部に見出しなし・ID-Master 未登録。ナサブ(حاجي بك)を持つため発行	
熊倉	Person	بركات بن عبد الحق بن علي الحسني البلقسي	Barakāt b. ʿAbd al-Ḥaqq b. ʿAlī al-Ḥasanī al-Bilqasī	TMP-P-001066	出現: D05194(兄弟「رافع فيه أخوه بركات」)。父 = AIND-D03519(عبد الحق بن علي … البلقسي شيخها)。祖父名まで復元。corpus ب 部に見出しなし	
熊倉	Person	أبو نصر بن عبد الحق بن علي الحسني البلقسي	Abū Naṣr b. ʿAbd al-Ḥaqq b. ʿAlī al-Ḥasanī al-Bilqasī	TMP-P-001067	出現: D05194(兄弟「أخذ لأخيه أبي نصر منية حلفا」)・D03519(「والد علي وأبي نصر」)。父 = AIND-D03519。corpus كنى 部に見出しなし	
熊倉	Person	الخواجا عبد السلام بن حسن الجرجاني	al-Khawājā ʿAbd al-Salām b. Ḥasan al-Jurjānī	TMP-P-001068	出現: D05223(父「علي شاه بن الخواجا عبد السلام بن حسن الجرجاني الأصل البحري」)・D07656(父「الشمس بن الخواجا الجرجاني الأصل」)。corpus の عبد السلام بن حسن = D03923(العز الخالدي ويعرف بالكذاب)はニスバ不一致で別人。本伝なし	
熊倉	Institution	جامع بشتاك	Jāmiʿ Bashtāk	TMP-I-00157	出現: D05189(居住「الدار العظيمة التي بالقرب من جامع بشتاك」)。カイロのバシュターク・モスク(D07256「ولي الخطابة … بجامع بشتاك」にも)	
熊倉	Institution	البردبكية	al-Bardabakiyya	TMP-I-00158	出現: D05225(「نزيل البردبكية」)。カイロの学院(D07781「البردبكية برحبة الأيدمري」、D08360「تجاه البردبكية من رحبة الأيدمري」、D03745「درسا بالبردبكية」)	
熊倉	Location	بلقس	Bilqas	TMP-L-00265	出現: D05194(「البلقسي شيخها」)。ガルビーヤ地方の町(現 بلقاس)。ニスバ البلقسي(TMP-N-02040)・البلقاسي(TMP-N-01619)の由来地。D02574「تكلم في عمل انبابة وبلقس」、D03846「من أعيان بلقس」にも	
熊倉	Location	منى جعفر	Minā Jaʿfar	TMP-L-00266	出現: D05194(「المتكلم على منى جعفر بلد خانقاه سرياقوس」)。ハーンカー・シルヤークース(TMP-I-00022)領の村。corpus 他所に出現なし(منية جعفر の異綴か)	
熊倉	Location	النحرارية	al-Naḥrāriyya	TMP-L-00267	出現: D05222(生地・没地「ولد سنة إحدى وثمانمائة بالنحرارية … ومات … بها ظنا」)。ガルビーヤ地方の町。ニスバ النحريري(TMP-N-00265)・النحراري(TMP-N-01459)の由来地。D00286・D02750・D02866・D05113 等にも	
熊倉	Office	شيخ بلقس	shaykh Bilqas	TMP-O-00257	出現: D05194(「البلقسي شيخها」)・D03519(父も「شيخها」)。ビルカスの在地シャイフ。شيخ نابلس(TMP-O-00139)と同型	
熊倉	Office	المتكلم على منى جعفر	al-mutakallim ʿalā Minā Jaʿfar	TMP-O-00258	出現: D05194(「المتكلم على منى جعفر بلد خانقاه سرياقوس」)。ハーンカー領村の管理人職。المتكلم في الكسوة(TMP-O-00174)と同型	
熊倉	Nisbah	البحري	al-Baḥrī	TMP-N-05511	出現: D05223(「الجرجاني الأصل البحري」)・D07656(同)。ID-Master 未登録	
熊倉	Location	منية حلفا	Minyat Ḥalfā	TMP-L-00268	出現: D05194(「وأخذ لأخيه أبي نصر منية حلفا」、خانقاه سرياقوس 領村と並記)。corpus D10889「شيخ منية حلفا」・索引 D12806 も ح 綴り。カルユービーヤの ميت حلفا(シルヤークース近郊)に当たる可能性。TMP-L-00260 منية خلف(D04294、صرغتمشية ワクフ)とは綴り・ワクフ主体が異なるため別番号(同一地なら名寄せ、要判断)	
